model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 Q2,2017,15529,Manual,50841,Diesel,145,1.6,8,14.12,15529.0,15877.58,348.58,348.58,2.24
 A3,2014,11990,Automatic,73822,Diesel,125,2.0,11,12.67,11990.0,10092.06,-1897.94,1897.94,15.83
 A4,2017,19000,Automatic,21218,Diesel,30,2.0,8,14.45,19000.0,17835.94,-1164.06,1164.06,6.13
 Q2,2018,22990,Automatic,9231,Petrol,145,1.4,7,11.5,22990.0,21257.16,-1732.84,1732.84,7.54
 A4,2017,18990,Semi-Auto,30417,Diesel,30,2.0,8,13.81,18990.0,18093.33,-896.67,896.67,4.72
 Q5,2019,36900,Semi-Auto,10224,Diesel,145,2.0,6,8.4,36900.0,35069.84,-1830.16,1830.16,4.96
 Q2,2018,19990,Manual,16414,Petrol,145,1.4,7,11.09,19990.0,19828.03,-161.97,161.97,0.81
 A5,2019,32990,Automatic,6000,Diesel,145,2.0,6,10.36,32990.0,29822.06,-3167.94,3167.94,9.6
 Q5,2019,33415,Semi-Auto,3390,Diesel,145,2.0,6,8.4,33415.0,35468.0,2053.0,2053.0,6.14
 Q3,2013,10190,Manual,69884,Diesel,145,2.0,12,11.94,10190.0,10635.86,445.86,445.86,4.38
 Q7,2019,43500,Semi-Auto,2977,Diesel,145,3.0,6,7.3,43500.0,47433.79,3933.79,3933.79,9.04
 TT,2016,19999,Manual,41100,Petrol,145,1.8,9,10.36,19999.0,16095.75,-3903.25,3903.25,19.52
 Q2,2019,22997,Manual,6921,Petrol,145,1.0,6,10.36,22997.0,21122.58,-1874.42,1874.42,8.15
 A3,2017,17495,Manual,22000,Petrol,150,1.4,8,13.22,17495.0,15720.84,-1774.16,1774.16,10.14
 Q5,2018,31000,Automatic,16780,Petrol,150,2.0,7,8.89,31000.0,31059.37,59.37,59.37,0.19
 A5,2019,34259,Manual,4587,Petrol,145,2.0,6,8.18,34259.0,30445.25,-3813.75,3813.75,11.13
 A4,2015,11120,Manual,69130,Diesel,0,2.0,10,16.34,11120.0,11831.22,711.22,711.22,6.4
 A4,2012,7500,Manual,94366,Diesel,30,2.0,13,14.12,7500.0,7962.09,462.09,462.09,6.16
 A4,2015,16000,Automatic,35000,Diesel,30,2.0,10,14.8,16000.0,14324.41,-1675.59,1675.59,10.47
 A3,2019,15470,Manual,15649,Petrol,145,1.5,6,9.28,15470.0,22242.05,6772.05,6772.05,43.78
 A4,2012,9500,Manual,62000,Diesel,30,2.0,13,14.45,9500.0,8796.78,-703.22,703.22,7.4
 A3,2019,19888,Automatic,8274,Petrol,145,1.0,6,10.03,19888.0,20993.97,1105.97,1105.97,5.56
 TT,2015,16490,Manual,31321,Petrol,150,2.0,10,10.54,16490.0,15774.59,-715.41,715.41,4.34
 A3,2017,18490,Manual,19948,Petrol,150,1.5,8,11.94,18490.0,16730.39,-1759.61,1759.61,9.52
 A3,2019,33500,Automatic,9784,Petrol,145,2.0,6,7.3,33500.0,30450.26,-3049.74,3049.74,9.1
 TT,2015,17995,Automatic,46000,Petrol,190,2.0,10,9.41,17995.0,16388.21,-1606.79,1606.79,8.93
 A1,2017,11980,Manual,35882,Petrol,150,1.4,8,12.67,11980.0,12990.81,1010.81,1010.81,8.44
 A4,2020,38534,Semi-Auto,7521,Diesel,145,2.0,5,10.91,38534.0,31361.71,-7172.29,7172.29,18.61
 A3,2017,17450,Manual,27875,Petrol,145,1.4,8,13.22,17450.0,15313.38,-2136.62,2136.62,12.24
 A5,2019,28450,Automatic,6621,Diesel,145,2.0,6,10.36,28450.0,29798.43,1348.43,1348.43,4.74
 Q2,2019,24368,Manual,4502,Diesel,145,1.6,6,10.54,24368.0,22646.74,-1721.26,1721.26,7.06
 A3,2013,11450,Automatic,61400,Petrol,125,1.8,12,11.09,11450.0,9892.08,-1557.92,1557.92,13.61
 TT,2015,13999,Manual,65799,Diesel,20,2.0,10,14.8,13999.0,14383.86,384.86,384.86,2.75
 Q2,2017,20421,Semi-Auto,9534,Petrol,145,1.4,8,11.94,20421.0,20207.15,-213.85,213.85,1.05
 A7,2017,23450,Semi-Auto,37000,Diesel,145,3.0,8,13.81,23450.0,23785.33,335.33,335.33,1.43
 Q5,2019,36990,Semi-Auto,6502,Diesel,145,2.0,6,8.4,36990.0,35159.46,-1830.54,1830.54,4.95
 A5,2019,30709,Semi-Auto,4327,Petrol,145,2.0,6,8.75,30709.0,28706.05,-2002.95,2002.95,6.52
 A1,2016,12991,Manual,30321,Petrol,30,1.4,9,12.96,12991.0,12280.86,-710.14,710.14,5.47
 A1,2016,16490,Semi-Auto,16141,Petrol,30,1.4,9,15.53,16490.0,15148.41,-1341.59,1341.59,8.14
 TT,2007,7850,Manual,50750,Petrol,555,3.2,18,6.03,7850.0,8806.12,956.12,956.12,12.18
 A1,2013,9480,Manual,33013,Petrol,125,1.4,12,11.72,9480.0,9013.82,-466.18,466.18,4.92
 Q3,2017,21490,Automatic,18438,Petrol,150,1.4,8,10.54,21490.0,19921.73,-1568.27,1568.27,7.3
 Q2,2017,23500,Semi-Auto,40283,Diesel,145,2.0,8,12.96,23500.0,18357.01,-5142.99,5142.99,21.89
 A4,2016,15500,Manual,35750,Diesel,20,2.0,9,15.93,15500.0,15068.3,-431.7,431.7,2.79
 A3,2019,22490,Semi-Auto,5400,Diesel,145,1.6,6,11.5,22490.0,21321.12,-1168.88,1168.88,5.2
 Q5,2019,32500,Semi-Auto,5808,Diesel,145,2.0,6,8.62,32500.0,34507.77,2007.77,2007.77,6.18
 A3,2015,11850,Manual,43988,Petrol,20,1.4,10,13.22,11850.0,11916.09,66.09,66.09,0.56
 A1,2016,12000,Manual,45998,Petrol,30,1.4,9,12.19,12000.0,11518.09,-481.91,481.91,4.02
 A1,2014,10490,Semi-Auto,18753,Petrol,20,1.4,11,13.22,10490.0,12309.34,1819.34,1819.34,17.34
 A3,2019,22992,Automatic,14537,Petrol,145,1.5,6,9.13,22992.0,23237.68,245.68,245.68,1.07
 A6,2016,18498,Manual,31300,Diesel,30,2.0,9,13.51,18498.0,16093.1,-2404.9,2404.9,13.0
 A4,2019,25350,Automatic,8501,Diesel,150,2.0,6,10.91,25350.0,26180.88,830.88,830.88,3.28
 A3,2019,22000,Manual,1500,Petrol,145,2.0,6,10.36,22000.0,25910.47,3910.47,3910.47,17.77
 A5,2015,13650,Manual,37314,Diesel,145,2.0,10,12.19,13650.0,14574.35,924.35,924.35,6.77
 Q7,2019,43930,Automatic,12998,Diesel,150,3.0,6,7.22,43930.0,48097.56,4167.56,4167.56,9.49
 A3,2017,19505,Semi-Auto,18778,Diesel,145,1.6,8,15.53,19505.0,16136.52,-3368.48,3368.48,17.27
 A5,2018,29990,Semi-Auto,34150,Petrol,145,3.0,7,8.07,29990.0,29029.17,-960.83,960.83,3.2
 Q2,2019,19498,Manual,10556,Petrol,145,1.5,6,9.41,19498.0,23911.89,4413.89,4413.89,22.64
 Q5,2013,15670,Manual,55215,Petrol,235,2.0,12,8.29,15670.0,13576.48,-2093.52,2093.52,13.36
 A4,2017,18299,Automatic,33130,Diesel,145,2.0,8,14.8,18299.0,17420.59,-878.41,878.41,4.8
 A3,2018,26995,Semi-Auto,18207,Petrol,150,2.0,7,9.57,26995.0,24746.93,-2248.07,2248.07,8.33
 Q2,2020,35495,Semi-Auto,1934,Petrol,145,2.0,5,7.15,35495.0,36109.62,614.62,614.62,1.73
 Q2,2017,17760,Semi-Auto,24354,Diesel,20,1.6,8,15.16,17760.0,17607.02,-152.98,152.98,0.86
 A5,2019,28991,Automatic,10,Petrol,145,2.0,6,8.89,28991.0,30706.56,1715.56,1715.56,5.92
 A4,2016,15600,Manual,19825,Diesel,20,2.0,9,15.53,15600.0,16317.8,717.8,717.8,4.6
 Q5,2015,18498,Semi-Auto,48603,Diesel,200,2.0,10,10.36,18498.0,17461.51,-1036.49,1036.49,5.6
 Q3,2015,18500,Automatic,26240,Diesel,160,2.0,10,11.09,18500.0,16175.56,-2324.44,2324.44,12.56
 A1,2015,9999,Manual,37847,Petrol,30,1.4,10,12.19,9999.0,10778.92,779.92,779.92,7.8
 Q3,2017,19995,Semi-Auto,25400,Petrol,150,1.4,8,10.54,19995.0,19486.58,-508.42,508.42,2.54
 A1,2019,19995,Manual,10300,Petrol,150,1.0,6,11.09,19995.0,18534.43,-1460.57,1460.57,7.3
 A3,2016,16495,Manual,21774,Petrol,30,1.4,9,12.96,16495.0,14646.01,-1848.99,1848.99,11.21
 Q7,2020,84990,Semi-Auto,6000,Diesel,150,4.0,5,6.47,84990.0,77257.07,-7732.93,7732.93,9.1
 A4,2017,13888,Manual,30266,Petrol,125,1.4,8,11.72,13888.0,15798.02,1910.02,1910.02,13.75
 A3,2019,22195,Automatic,6395,Petrol,145,1.5,6,9.13,22195.0,23768.75,1573.75,1573.75,7.09
 A5,2017,19499,Manual,28015,Diesel,145,2.0,8,14.12,19499.0,18372.29,-1126.71,1126.71,5.78
 Q7,2016,27950,Semi-Auto,67181,Diesel,200,3.0,9,10.54,27950.0,27699.55,-250.45,250.45,0.9
 A3,2011,4395,Manual,132000,Diesel,125,2.0,14,12.43,4395.0,5536.58,1141.58,1141.58,25.97
 Q2,2020,27591,Semi-Auto,4455,Diesel,150,2.0,5,9.85,27591.0,30479.09,2888.09,2888.09,10.47
 A3,2018,16995,Semi-Auto,30547,Diesel,145,1.6,7,15.53,16995.0,16440.1,-554.9,554.9,3.27
 A4,2018,21991,Manual,12956,Petrol,145,1.4,7,11.72,21991.0,18284.61,-3706.39,3706.39,16.85
 A4,2016,15699,Manual,45100,Diesel,30,2.0,9,14.8,15699.0,14606.49,-1092.51,1092.51,6.96
 Q3,2019,29950,Semi-Auto,14401,Petrol,145,2.0,6,6.97,29950.0,32036.43,2086.43,2086.43,6.97
 A5,2019,37295,Automatic,3000,Diesel,145,2.0,6,10.03,37295.0,30903.86,-6391.14,6391.14,17.14
 Q3,2018,23490,Manual,9000,Diesel,145,2.0,7,13.22,23490.0,23032.38,-457.62,457.62,1.95
 A6,2016,19995,Semi-Auto,18228,Diesel,20,2.0,9,14.12,19995.0,18763.32,-1231.68,1231.68,6.16
 A5,2019,33950,Automatic,112,Petrol,145,2.0,6,8.75,33950.0,30132.25,-3817.75,3817.75,11.25
 A3,2013,12698,Manual,41442,Petrol,125,1.4,12,11.72,12698.0,9324.96,-3373.04,3373.04,26.56
 A6,2015,21698,Semi-Auto,41109,Diesel,200,3.0,10,10.03,21698.0,19942.57,-1755.43,1755.43,8.09
 Q5,2016,19995,Semi-Auto,47026,Diesel,200,2.0,9,10.36,19995.0,19884.84,-110.16,110.16,0.55
 A8,2018,33998,Semi-Auto,10249,Diesel,145,3.0,7,11.09,33998.0,35380.19,1382.19,1382.19,4.07
 A3,2015,10249,Manual,54735,Diesel,0,1.6,10,18.28,10249.0,9673.11,-575.89,575.89,5.62
 A6,2016,21880,Semi-Auto,15559,Diesel,150,2.0,9,12.43,21880.0,19734.34,-2145.66,2145.66,9.81
 A3,2016,13000,Manual,18617,Petrol,20,1.0,9,13.22,13000.0,13212.08,212.08,212.08,1.63
 Q5,2020,43950,Automatic,7791,Diesel,145,3.0,5,7.59,43950.0,51355.94,7405.94,7405.94,16.85
 A3,2017,15980,Manual,46879,Diesel,150,2.0,8,12.67,15980.0,16016.92,36.92,36.92,0.23
 A6,2016,17336,Automatic,62118,Diesel,145,2.0,9,12.43,17336.0,16837.46,-498.54,498.54,2.88
 A1,2016,11645,Manual,20257,Petrol,0,1.0,9,14.8,11645.0,11202.52,-442.48,442.48,3.8
 Q7,2016,48995,Automatic,41032,Diesel,300,4.0,9,8.62,48995.0,40124.57,-8870.43,8870.43,18.1
 Q5,2014,14888,Manual,60173,Diesel,205,2.0,11,10.54,14888.0,14461.9,-426.1,426.1,2.86
 Q7,2019,44500,Automatic,13178,Diesel,145,3.0,6,7.22,44500.0,47856.32,3356.32,3356.32,7.54
 A3,2019,23995,Semi-Auto,2868,Diesel,145,1.6,6,11.5,23995.0,21735.37,-2259.63,2259.63,9.42
 A3,2019,21229,Manual,3771,Diesel,145,1.6,6,11.31,21229.0,21397.6,168.6,168.6,0.79
 Q5,2016,29470,Semi-Auto,28797,Diesel,240,3.0,9,9.41,29470.0,28806.58,-663.42,663.42,2.25
 A6,2019,28990,Automatic,11000,Diesel,145,2.0,6,11.09,28990.0,28751.68,-238.32,238.32,0.82
 Q7,2013,24490,Semi-Auto,51753,Diesel,305,3.0,12,8.4,24490.0,17998.67,-6491.33,6491.33,26.51
 A5,2019,26990,Semi-Auto,1475,Petrol,145,2.0,6,8.75,26990.0,28544.36,1554.36,1554.36,5.76
 A1,2016,11760,Manual,27400,Petrol,30,1.4,9,12.19,11760.0,12242.2,482.2,482.2,4.1
 A3,2017,16100,Manual,28955,Petrol,145,1.4,8,12.96,16100.0,15321.48,-778.52,778.52,4.84
 A3,2019,21880,Automatic,14362,Petrol,145,1.5,6,9.13,21880.0,23245.42,1365.42,1365.42,6.24
 A1,2016,13450,Manual,22652,Diesel,0,1.6,9,15.93,13450.0,10666.2,-2783.8,2783.8,20.7
 Q5,2019,32790,Semi-Auto,84,Diesel,145,2.0,6,8.4,32790.0,37415.21,4625.21,4625.21,14.11
 A1,2013,8609,Manual,43070,Petrol,125,1.4,12,11.5,8609.0,8483.75,-125.25,125.25,1.45
 Q3,2015,16200,Automatic,30075,Diesel,160,2.0,10,11.31,16200.0,15980.84,-219.16,219.16,1.35
 A3,2015,11332,Automatic,35622,Diesel,20,1.6,10,15.53,11332.0,12067.91,735.91,735.91,6.49
 Q3,2019,27900,Semi-Auto,3861,Diesel,145,2.0,6,10.71,27900.0,29758.34,1858.34,1858.34,6.66
 Q2,2019,21030,Automatic,1342,Diesel,145,1.6,6,10.54,21030.0,24137.5,3107.5,3107.5,14.78
 A3,2019,25750,Automatic,100,Diesel,145,1.6,6,11.5,25750.0,24015.25,-1734.75,1734.75,6.74
 Q3,2017,19200,Manual,16000,Diesel,145,2.0,8,12.43,19200.0,19924.28,724.28,724.28,3.77
 A1,2020,19610,Manual,877,Petrol,145,1.0,5,10.71,19610.0,22391.58,2781.58,2781.58,14.18
 TT,2017,18990,Manual,16282,Petrol,150,1.8,8,10.36,18990.0,19650.79,660.79,660.79,3.48
 Q3,2017,20995,Automatic,11000,Petrol,145,2.0,8,9.28,20995.0,25179.16,4184.16,4184.16,19.93
 Q7,2019,52985,Automatic,6423,Diesel,145,3.0,6,7.3,52985.0,47682.64,-5302.36,5302.36,10.01
 A1,2017,13998,Manual,28752,Petrol,150,1.4,8,12.96,13998.0,13241.01,-756.99,756.99,5.41
 A3,2017,17875,Semi-Auto,49524,Petrol,30,1.4,8,12.43,17875.0,15862.35,-2012.65,2012.65,11.26
 A6,2019,32326,Automatic,3866,Diesel,145,3.0,6,8.62,32326.0,38544.92,6218.92,6218.92,19.24
 A6,2016,18900,Manual,37848,Diesel,30,2.0,9,13.51,18900.0,15644.23,-3255.77,3255.77,17.23
 A4,2016,14888,Manual,69600,Diesel,30,2.0,9,14.12,14888.0,13785.53,-1102.47,1102.47,7.41
 A1,2017,14495,Manual,25253,Petrol,30,1.4,8,12.43,14495.0,13557.56,-937.44,937.44,6.47
 Q3,2016,18500,Automatic,19126,Petrol,145,1.4,9,10.54,18500.0,18564.57,64.57,64.57,0.35
 Q3,2019,35490,Semi-Auto,2790,Diesel,145,2.0,6,10.03,35490.0,30414.96,-5075.04,5075.04,14.3
 Q3,2014,14599,Manual,33679,Diesel,160,2.0,11,11.09,14599.0,13785.58,-813.42,813.42,5.57
 A3,2016,12832,Manual,64278,Diesel,30,2.0,9,14.45,12832.0,12317.41,-514.59,514.59,4.01
 A5,2013,10500,Manual,68187,Diesel,125,2.0,12,12.67,10500.0,9826.63,-673.37,673.37,6.41
 A4,2019,18998,Manual,3601,Petrol,145,2.0,6,9.13,18998.0,24631.88,5633.88,5633.88,29.66
 A7,2016,22498,Semi-Auto,21023,Diesel,145,3.0,9,11.94,22498.0,22868.3,370.3,370.3,1.65
 A5,2018,23498,Manual,11981,Diesel,145,2.0,7,14.45,23498.0,21920.96,-1577.04,1577.04,6.71
 Q3,2020,29995,Manual,1014,Petrol,145,1.5,5,9.0,29995.0,31829.9,1834.9,1834.9,6.12
 Q3,2020,37888,Semi-Auto,6000,Petrol,145,2.0,5,6.75,37888.0,38264.16,376.16,376.16,0.99
 A1,2020,22970,Semi-Auto,3515,Petrol,150,1.5,5,9.85,22970.0,25646.44,2676.44,2676.44,11.65
 Q7,2016,34990,Automatic,18578,Diesel,200,3.0,9,10.54,34990.0,32628.31,-2361.69,2361.69,6.75
 A3,2019,23495,Semi-Auto,5000,Petrol,145,1.5,6,9.57,23495.0,23007.4,-487.6,487.6,2.08
 A1,2020,28950,Automatic,1406,Petrol,145,1.5,5,9.7,28950.0,25347.3,-3602.7,3602.7,12.44
 A1,2017,11300,Manual,21713,Diesel,0,1.6,8,16.78,11300.0,12371.36,1071.36,1071.36,9.48
 A6,2018,19995,Semi-Auto,28850,Diesel,145,2.0,7,14.12,19995.0,22726.82,2731.82,2731.82,13.66
 A4,2017,16800,Manual,37344,Diesel,30,2.0,8,13.81,16800.0,16704.71,-95.29,95.29,0.57
 Q5,2019,32500,Semi-Auto,5204,Diesel,150,2.0,6,12.19,32500.0,28527.83,-3972.17,3972.17,12.22
 A4,2016,14242,Manual,14900,Petrol,125,1.4,9,11.72,14242.0,15378.95,1136.95,1136.95,7.98
 A7,2019,37995,Automatic,7656,Diesel,145,3.0,6,8.51,37995.0,40566.98,2571.98,2571.98,6.77
 Q8,2019,48022,Automatic,10200,Diesel,145,3.0,6,7.39,48022.0,51655.07,3633.07,3633.07,7.57
 A1,2018,14500,Manual,20000,Petrol,150,1.0,7,14.8,14500.0,13755.06,-744.94,744.94,5.14
 A3,2016,17400,Semi-Auto,19856,Petrol,30,1.4,9,12.43,17400.0,16335.62,-1064.38,1064.38,6.12
 Q3,2014,13991,Semi-Auto,50000,Diesel,205,2.0,11,10.54,13991.0,13657.66,-333.34,333.34,2.38
 A5,2019,26275,Automatic,16177,Petrol,145,2.0,6,8.75,26275.0,30058.71,3783.71,3783.71,14.4
 A4,2020,30450,Semi-Auto,4500,Petrol,145,2.0,5,8.4,30450.0,32416.12,1966.12,1966.12,6.46
 Q5,2016,26999,Semi-Auto,18850,Diesel,200,2.0,9,10.36,26999.0,22660.97,-4338.03,4338.03,16.07
 A4,2017,15940,Automatic,76000,Diesel,150,2.0,8,14.45,15940.0,16059.54,119.54,119.54,0.75
 A3,2020,21995,Manual,5000,Diesel,145,2.0,5,12.43,21995.0,25123.88,3128.88,3128.88,14.23
 A4,2019,31000,Automatic,5000,Diesel,145,2.0,6,10.03,31000.0,28070.63,-2929.37,2929.37,9.45
 A5,2019,30000,Automatic,9333,Petrol,145,2.0,6,8.29,30000.0,30873.6,873.6,873.6,2.91
 Q3,2019,28995,Manual,1853,Diesel,145,2.0,6,9.41,28995.0,29215.87,220.87,220.87,0.76
 A1,2017,19995,Manual,24000,Petrol,150,2.0,8,8.62,19995.0,18264.7,-1730.3,1730.3,8.65
 Q3,2017,22988,Semi-Auto,14950,Petrol,150,2.0,8,9.28,22988.0,22485.89,-502.11,502.11,2.18
 Q2,2017,20445,Semi-Auto,12079,Petrol,150,1.4,8,11.94,20445.0,20249.5,-195.5,195.5,0.96
 A8,2019,33992,Automatic,16584,Petrol,145,3.0,6,8.29,33992.0,41873.48,7881.48,7881.48,23.19
 A5,2015,16990,Semi-Auto,49112,Diesel,200,3.0,10,9.85,16990.0,17439.62,449.62,449.62,2.65
 Q2,2019,24950,Automatic,3555,Petrol,150,1.5,6,9.28,24950.0,25703.96,753.96,753.96,3.02
 A5,2018,24985,Automatic,5071,Petrol,145,2.0,7,11.09,24985.0,24248.68,-736.32,736.32,2.95
 A5,2018,20391,Semi-Auto,17929,Diesel,145,2.0,7,15.53,20391.0,23417.84,3026.84,3026.84,14.84
 A3,2019,18900,Manual,514,Diesel,150,1.6,6,11.31,18900.0,22511.44,3611.44,3611.44,19.11
 A1,2016,12500,Manual,14521,Petrol,30,1.4,9,12.19,12500.0,13192.05,692.05,692.05,5.54
 A4,2016,12495,Manual,20332,Petrol,125,1.4,9,11.72,12495.0,14871.24,2376.24,2376.24,19.02
 A6,2017,22500,Semi-Auto,16442,Diesel,150,2.0,8,12.43,22500.0,21646.52,-853.48,853.48,3.79
 A5,2019,26156,Semi-Auto,12513,Petrol,145,2.0,6,8.75,26156.0,28996.09,2840.09,2840.09,10.86
 A3,2019,20500,Manual,5530,Diesel,145,1.6,6,11.31,20500.0,21206.55,706.55,706.55,3.45
 A3,2017,14990,Manual,24842,Petrol,20,1.0,8,13.22,14990.0,13766.95,-1223.05,1223.05,8.16
 A1,2017,13500,Manual,10959,Petrol,145,1.0,8,14.8,13500.0,13325.88,-174.12,174.12,1.29
 R8,2019,116000,Automatic,2369,Petrol,145,5.2,6,4.97,116000.0,113031.92,-2968.08,2968.08,2.56
 A6,2016,16200,Automatic,89334,Diesel,30,3.0,9,13.81,16200.0,18130.52,1930.52,1930.52,11.92
 Q2,2017,19991,Semi-Auto,19001,Diesel,150,2.0,8,12.69,19991.0,19950.99,-40.01,40.01,0.2
 A6,2020,34746,Semi-Auto,2500,Diesel,150,2.0,5,11.09,34746.0,36714.57,1968.57,1968.57,5.67
 A5,2019,27000,Manual,8200,Petrol,145,2.0,6,10.36,27000.0,26189.01,-810.99,810.99,3.0
 RS5,2019,59450,Semi-Auto,4500,Petrol,145,2.9,6,6.62,59450.0,53219.8,-6230.2,6230.2,10.48
 A4,2016,14898,Manual,39824,Diesel,20,2.0,9,15.53,14898.0,14852.92,-45.08,45.08,0.3
 Q7,2019,46000,Automatic,9159,Diesel,145,3.0,6,7.3,46000.0,47562.11,1562.11,1562.11,3.4
 Q3,2019,25900,Manual,6997,Diesel,150,2.0,6,9.41,25900.0,29065.45,3165.45,3165.45,12.22
 A5,2019,26990,Automatic,9000,Petrol,145,2.0,6,8.75,26990.0,29738.22,2748.22,2748.22,10.18
 Q7,2016,12500,Semi-Auto,26705,Diesel,200,3.0,9,10.54,12500.0,31424.18,18924.18,18924.18,151.39
 A6,2018,25250,Semi-Auto,25800,Diesel,145,2.0,7,12.96,25250.0,23549.91,-1700.09,1700.09,6.73
 Q2,2019,29900,Automatic,3694,Petrol,145,2.0,6,7.3,29900.0,30024.03,124.03,124.03,0.41
 Q5,2020,62000,Semi-Auto,5000,Diesel,150,3.0,5,7.15,62000.0,56541.22,-5458.78,5458.78,8.8
 Q3,2017,18298,Semi-Auto,26807,Petrol,145,1.4,8,10.54,18298.0,19324.43,1026.43,1026.43,5.61
 A1,2015,9499,Manual,46526,Petrol,0,1.0,10,14.8,9499.0,9544.52,45.52,45.52,0.48
 Q2,2019,21902,Semi-Auto,3571,Diesel,145,1.6,6,10.54,21902.0,23354.35,1452.35,1452.35,6.63
 Q2,2019,19995,Manual,4500,Petrol,145,1.0,6,10.36,19995.0,21189.25,1194.25,1194.25,5.97
 A3,2017,17800,Manual,38555,Diesel,20,1.6,8,15.53,17800.0,13580.39,-4219.61,4219.61,23.71
 A4,2019,25490,Automatic,6000,Diesel,145,2.0,6,11.09,25490.0,25967.37,477.37,477.37,1.87
 A4,2016,15000,Automatic,37004,Diesel,20,2.0,9,15.53,15000.0,15722.88,722.88,722.88,4.82
 Q5,2020,35000,Semi-Auto,5000,Diesel,145,2.0,5,8.4,35000.0,40753.92,5753.92,5753.92,16.44
 A3,2019,21500,Automatic,3500,Diesel,145,1.6,6,11.5,21500.0,21430.68,-69.32,69.32,0.32
 A5,2016,18500,Semi-Auto,57000,Petrol,30,2.0,9,11.72,18500.0,17918.99,-581.01,581.01,3.14
 A3,2014,9490,Manual,51390,Petrol,125,1.4,11,11.72,9490.0,10372.07,882.07,882.07,9.29
 A3,2015,10999,Manual,30690,Diesel,0,1.6,10,18.28,10999.0,10566.04,-432.96,432.96,3.94
 Q3,2017,19691,Semi-Auto,36852,Diesel,160,2.0,8,11.09,19691.0,20536.26,845.26,845.26,4.29
 A4,2019,26000,Automatic,1000,Diesel,145,2.0,6,10.54,26000.0,28192.22,2192.22,2192.22,8.43
 Q3,2014,14495,Manual,41800,Diesel,165,2.0,11,10.91,14495.0,13291.77,-1203.23,1203.23,8.3
 A4,2018,31495,Semi-Auto,6763,Petrol,150,3.0,7,8.29,31495.0,29166.26,-2328.74,2328.74,7.39
 Q2,2017,16300,Manual,27661,Diesel,145,1.6,8,14.12,16300.0,16884.09,584.09,584.09,3.58
 Q3,2017,16300,Manual,26951,Petrol,150,1.4,8,11.31,16300.0,17990.12,1690.12,1690.12,10.37
 Q5,2015,19795,Automatic,33000,Diesel,200,2.0,10,10.36,19795.0,18581.33,-1213.67,1213.67,6.13
 A3,2017,16990,Semi-Auto,8129,Petrol,145,1.5,8,12.43,16990.0,18924.34,1934.34,1934.34,11.39
 Q5,2016,28881,Semi-Auto,26832,Diesel,235,3.0,9,9.41,28881.0,28820.22,-60.78,60.78,0.21
 A5,2015,15698,Semi-Auto,35177,Diesel,125,2.0,10,12.96,15698.0,15146.03,-551.97,551.97,3.52
 Q3,2015,16498,Manual,28129,Diesel,125,2.0,10,13.22,16498.0,15346.63,-1151.37,1151.37,6.98
 Q3,2015,17321,Manual,25296,Diesel,145,2.0,10,12.19,17321.0,15799.1,-1521.9,1521.9,8.79
 Q2,2019,22800,Manual,3902,Petrol,145,1.5,6,9.57,22800.0,23823.34,1023.34,1023.34,4.49
 A5,2019,27200,Automatic,500,Petrol,145,2.0,6,8.89,27200.0,29157.03,1957.03,1957.03,7.19
 A3,2014,10999,Manual,33703,Petrol,20,1.4,11,13.22,10999.0,11324.42,325.42,325.42,2.96
 Q5,2019,43990,Automatic,5401,Diesel,145,2.0,6,7.96,43990.0,36835.04,-7154.96,7154.96,16.26
 Q3,2016,18799,Automatic,44900,Diesel,160,2.0,9,11.09,18799.0,17014.05,-1784.95,1784.95,9.49
 Q3,2014,14995,Semi-Auto,25440,Petrol,150,1.4,11,10.03,14995.0,15139.11,144.11,144.11,0.96
 A3,2013,12695,Manual,31500,Petrol,125,1.4,12,11.72,12695.0,9810.43,-2884.57,2884.57,22.72
 A3,2020,21946,Manual,3000,Diesel,145,1.6,5,11.31,21946.0,24360.98,2414.98,2414.98,11.0
 A3,2017,19498,Manual,20134,Diesel,145,1.6,8,14.8,19498.0,15266.64,-4231.36,4231.36,21.7
 A1,2017,9999,Manual,29155,Diesel,0,1.6,8,16.78,9999.0,11949.06,1950.06,1950.06,19.5
 A4,2016,11500,Manual,56235,Diesel,0,2.0,9,16.34,11500.0,13390.62,1890.62,1890.62,16.44
 A3,2016,11995,Manual,35500,Petrol,20,1.0,9,13.22,11995.0,12210.71,215.71,215.71,1.8
 A3,2019,22230,Semi-Auto,16161,Diesel,145,1.6,6,11.5,22230.0,21064.33,-1165.67,1165.67,5.24
 A4,2009,7995,Automatic,93000,Petrol,325,3.2,16,6.75,7995.0,7896.66,-98.34,98.34,1.23
 A4,2016,14495,Automatic,53500,Diesel,20,2.0,9,15.53,14495.0,15046.02,551.02,551.02,3.8
 Q5,2018,33995,Semi-Auto,10252,Petrol,150,2.0,7,8.89,33995.0,30745.75,-3249.25,3249.25,9.56
 A5,2019,30000,Manual,4500,Petrol,145,2.0,6,8.18,30000.0,30450.56,450.56,450.56,1.5
 A5,2012,8975,Manual,70000,Diesel,125,2.0,13,13.22,8975.0,9134.89,159.89,159.89,1.78
 Q3,2019,27000,Semi-Auto,5744,Diesel,145,2.0,6,10.71,27000.0,29769.51,2769.51,2769.51,10.26
