model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A4,2012,7500,Manual,94366,Diesel,30,2.0,13,14.12,7500.0,8883.8,1383.8,1383.8,18.45
 A4,2015,16000,Automatic,35000,Diesel,30,2.0,10,14.8,16000.0,13582.18,-2417.82,2417.82,15.11
 A3,2019,15470,Manual,15649,Petrol,145,1.5,6,9.28,15470.0,22028.23,6558.23,6558.23,42.39
 A4,2012,9500,Manual,62000,Diesel,30,2.0,13,14.45,9500.0,8962.68,-537.32,537.32,5.66
 A3,2019,19888,Automatic,8274,Petrol,145,1.0,6,10.03,19888.0,20814.75,926.75,926.75,4.66
 TT,2015,16490,Manual,31321,Petrol,150,2.0,10,10.54,16490.0,15597.15,-892.85,892.85,5.41
 A3,2017,18490,Manual,19948,Petrol,150,1.5,8,11.94,18490.0,16026.67,-2463.33,2463.33,13.32
 A3,2019,33500,Automatic,9784,Petrol,145,2.0,6,7.3,33500.0,27247.67,-6252.33,6252.33,18.66
 TT,2015,17995,Automatic,46000,Petrol,190,2.0,10,9.41,17995.0,16844.66,-1150.34,1150.34,6.39
 A1,2017,11980,Manual,35882,Petrol,150,1.4,8,12.67,11980.0,14183.14,2203.14,2203.14,18.39
 A4,2020,38534,Semi-Auto,7521,Diesel,145,2.0,5,10.91,38534.0,31474.51,-7059.49,7059.49,18.32
 A3,2017,17450,Manual,27875,Petrol,145,1.4,8,13.22,17450.0,15564.0,-1886.0,1886.0,10.81
 A5,2019,28450,Automatic,6621,Diesel,145,2.0,6,10.36,28450.0,27215.98,-1234.02,1234.02,4.34
 Q2,2019,24368,Manual,4502,Diesel,145,1.6,6,10.54,24368.0,22016.71,-2351.29,2351.29,9.65
 A3,2013,11450,Automatic,61400,Petrol,125,1.8,12,11.09,11450.0,11409.9,-40.1,40.1,0.35
 TT,2015,13999,Manual,65799,Diesel,20,2.0,10,14.8,13999.0,13541.91,-457.09,457.09,3.27
 Q2,2017,20421,Semi-Auto,9534,Petrol,145,1.4,8,11.94,20421.0,18731.97,-1689.03,1689.03,8.27
 A7,2017,23450,Semi-Auto,37000,Diesel,145,3.0,8,13.81,23450.0,27159.6,3709.6,3709.6,15.82
 Q5,2019,36990,Semi-Auto,6502,Diesel,145,2.0,6,8.4,36990.0,34009.91,-2980.09,2980.09,8.06
 A5,2019,30709,Semi-Auto,4327,Petrol,145,2.0,6,8.75,30709.0,31324.2,615.2,615.2,2.0
 A1,2016,12991,Manual,30321,Petrol,30,1.4,9,12.96,12991.0,12167.73,-823.27,823.27,6.34
 A1,2016,16490,Semi-Auto,16141,Petrol,30,1.4,9,15.53,16490.0,13835.05,-2654.95,2654.95,16.1
 TT,2007,7850,Manual,50750,Petrol,555,3.2,18,6.03,7850.0,9450.62,1600.62,1600.62,20.39
 A1,2013,9480,Manual,33013,Petrol,125,1.4,12,11.72,9480.0,8706.31,-773.69,773.69,8.16
 Q3,2017,21490,Automatic,18438,Petrol,150,1.4,8,10.54,21490.0,19733.88,-1756.12,1756.12,8.17
 Q2,2017,23500,Semi-Auto,40283,Diesel,145,2.0,8,12.96,23500.0,19014.08,-4485.92,4485.92,19.09
 A4,2016,15500,Manual,35750,Diesel,20,2.0,9,15.93,15500.0,14090.97,-1409.03,1409.03,9.09
 A3,2019,22490,Semi-Auto,5400,Diesel,145,1.6,6,11.5,22490.0,22946.64,456.64,456.64,2.03
 Q5,2019,32500,Semi-Auto,5808,Diesel,145,2.0,6,8.62,32500.0,34130.5,1630.5,1630.5,5.02
 A3,2015,11850,Manual,43988,Petrol,20,1.4,10,13.22,11850.0,11587.2,-262.8,262.8,2.22
 A1,2016,12000,Manual,45998,Petrol,30,1.4,9,12.19,12000.0,12032.89,32.89,32.89,0.27
 A1,2014,10490,Semi-Auto,18753,Petrol,20,1.4,11,13.22,10490.0,10702.65,212.65,212.65,2.03
 A3,2019,22992,Automatic,14537,Petrol,145,1.5,6,9.13,22992.0,24055.91,1063.91,1063.91,4.63
 A6,2016,18498,Manual,31300,Diesel,30,2.0,9,13.51,18498.0,15921.59,-2576.41,2576.41,13.93
 A4,2019,25350,Automatic,8501,Diesel,150,2.0,6,10.91,25350.0,25203.93,-146.07,146.07,0.58
 A3,2019,22000,Manual,1500,Petrol,145,2.0,6,10.36,22000.0,26345.19,4345.19,4345.19,19.75
 A5,2015,13650,Manual,37314,Diesel,145,2.0,10,12.19,13650.0,13500.92,-149.08,149.08,1.09
 Q7,2019,43930,Automatic,12998,Diesel,150,3.0,6,7.22,43930.0,48826.26,4896.26,4896.26,11.15
 A3,2017,19505,Semi-Auto,18778,Diesel,145,1.6,8,15.53,19505.0,16450.49,-3054.51,3054.51,15.66
 A5,2018,29990,Semi-Auto,34150,Petrol,145,3.0,7,8.07,29990.0,31023.98,1033.98,1033.98,3.45
 Q2,2019,19498,Manual,10556,Petrol,145,1.5,6,9.41,19498.0,23732.96,4234.96,4234.96,21.72
 Q5,2013,15670,Manual,55215,Petrol,235,2.0,12,8.29,15670.0,14898.39,-771.61,771.61,4.92
 A4,2017,18299,Automatic,33130,Diesel,145,2.0,8,14.8,18299.0,18028.98,-270.02,270.02,1.48
 A3,2018,26995,Semi-Auto,18207,Petrol,150,2.0,7,9.57,26995.0,23424.0,-3571.0,3571.0,13.23
 Q2,2020,35495,Semi-Auto,1934,Petrol,145,2.0,5,7.15,35495.0,37317.17,1822.17,1822.17,5.13
 Q2,2017,17760,Semi-Auto,24354,Diesel,20,1.6,8,15.16,17760.0,17068.73,-691.27,691.27,3.89
 A5,2019,28991,Automatic,10,Petrol,145,2.0,6,8.89,28991.0,34199.53,5208.53,5208.53,17.97
 A4,2016,15600,Manual,19825,Diesel,20,2.0,9,15.53,15600.0,14214.99,-1385.01,1385.01,8.88
 Q5,2015,18498,Semi-Auto,48603,Diesel,200,2.0,10,10.36,18498.0,18448.91,-49.09,49.09,0.27
 Q3,2015,18500,Automatic,26240,Diesel,160,2.0,10,11.09,18500.0,15673.83,-2826.17,2826.17,15.28
 A1,2015,9999,Manual,37847,Petrol,30,1.4,10,12.19,9999.0,10655.11,656.11,656.11,6.56
 Q3,2017,19995,Semi-Auto,25400,Petrol,150,1.4,8,10.54,19995.0,19983.85,-11.15,11.15,0.06
 A1,2019,19995,Manual,10300,Petrol,150,1.0,6,11.09,19995.0,17538.81,-2456.19,2456.19,12.28
 A3,2016,16495,Manual,21774,Petrol,30,1.4,9,12.96,16495.0,13340.97,-3154.03,3154.03,19.12
 Q7,2020,84990,Semi-Auto,6000,Diesel,150,4.0,5,6.47,84990.0,71967.26,-13022.74,13022.74,15.32
 A4,2017,13888,Manual,30266,Petrol,125,1.4,8,11.72,13888.0,15709.24,1821.24,1821.24,13.11
 A3,2019,22195,Automatic,6395,Petrol,145,1.5,6,9.13,22195.0,24405.82,2210.82,2210.82,9.96
 A5,2017,19499,Manual,28015,Diesel,145,2.0,8,14.12,19499.0,17818.3,-1680.7,1680.7,8.62
 Q7,2016,27950,Semi-Auto,67181,Diesel,200,3.0,9,10.54,27950.0,31063.27,3113.27,3113.27,11.14
 A3,2011,4395,Manual,132000,Diesel,125,2.0,14,12.43,4395.0,7980.6,3585.6,3585.6,81.58
 Q2,2020,27591,Semi-Auto,4455,Diesel,150,2.0,5,9.85,27591.0,33091.32,5500.32,5500.32,19.94
 A3,2018,16995,Semi-Auto,30547,Diesel,145,1.6,7,15.53,16995.0,19035.57,2040.57,2040.57,12.01
 A4,2018,21991,Manual,12956,Petrol,145,1.4,7,11.72,21991.0,18643.36,-3347.64,3347.64,15.22
 A4,2016,15699,Manual,45100,Diesel,30,2.0,9,14.8,15699.0,14035.4,-1663.6,1663.6,10.6
 Q3,2019,29950,Semi-Auto,14401,Petrol,145,2.0,6,6.97,29950.0,32125.24,2175.24,2175.24,7.26
 A5,2019,37295,Automatic,3000,Diesel,145,2.0,6,10.03,37295.0,27542.84,-9752.16,9752.16,26.15
 Q3,2018,23490,Manual,9000,Diesel,145,2.0,7,13.22,23490.0,22432.85,-1057.15,1057.15,4.5
 A6,2016,19995,Semi-Auto,18228,Diesel,20,2.0,9,14.12,19995.0,17834.7,-2160.3,2160.3,10.8
 A5,2019,33950,Automatic,112,Petrol,145,2.0,6,8.75,33950.0,32795.26,-1154.74,1154.74,3.4
 A3,2013,12698,Manual,41442,Petrol,125,1.4,12,11.72,12698.0,9452.51,-3245.49,3245.49,25.56
 A6,2015,21698,Semi-Auto,41109,Diesel,200,3.0,10,10.03,21698.0,19202.69,-2495.31,2495.31,11.5
 Q5,2016,19995,Semi-Auto,47026,Diesel,200,2.0,9,10.36,19995.0,20918.13,923.13,923.13,4.62
 A8,2018,33998,Semi-Auto,10249,Diesel,145,3.0,7,11.09,33998.0,34816.81,818.81,818.81,2.41
 A3,2015,10249,Manual,54735,Diesel,0,1.6,10,18.28,10249.0,10607.15,358.15,358.15,3.49
 A6,2016,21880,Semi-Auto,15559,Diesel,150,2.0,9,12.43,21880.0,18177.09,-3702.91,3702.91,16.92
 A3,2016,13000,Manual,18617,Petrol,20,1.0,9,13.22,13000.0,11693.54,-1306.46,1306.46,10.05
 Q5,2020,43950,Automatic,7791,Diesel,145,3.0,5,7.59,43950.0,49805.81,5855.81,5855.81,13.32
 A3,2017,15980,Manual,46879,Diesel,150,2.0,8,12.67,15980.0,15939.06,-40.94,40.94,0.26
 A6,2016,17336,Automatic,62118,Diesel,145,2.0,9,12.43,17336.0,17412.35,76.35,76.35,0.44
 A1,2016,11645,Manual,20257,Petrol,0,1.0,9,14.8,11645.0,10392.23,-1252.77,1252.77,10.76
 Q7,2016,48995,Automatic,41032,Diesel,300,4.0,9,8.62,48995.0,35857.3,-13137.7,13137.7,26.81
 Q5,2014,14888,Manual,60173,Diesel,205,2.0,11,10.54,14888.0,14768.44,-119.56,119.56,0.8
 Q7,2019,44500,Automatic,13178,Diesel,145,3.0,6,7.22,44500.0,48794.3,4294.3,4294.3,9.65
 A3,2019,23995,Semi-Auto,2868,Diesel,145,1.6,6,11.5,23995.0,23203.38,-791.62,791.62,3.3
 A3,2019,21229,Manual,3771,Diesel,145,1.6,6,11.31,21229.0,20748.77,-480.23,480.23,2.26
 Q5,2016,29470,Semi-Auto,28797,Diesel,240,3.0,9,9.41,29470.0,25850.39,-3619.61,3619.61,12.28
 A6,2019,28990,Automatic,11000,Diesel,145,2.0,6,11.09,28990.0,28458.69,-531.31,531.31,1.83
 Q7,2013,24490,Semi-Auto,51753,Diesel,305,3.0,12,8.4,24490.0,21929.06,-2560.94,2560.94,10.46
 A5,2019,26990,Semi-Auto,1475,Petrol,145,2.0,6,8.75,26990.0,31922.49,4932.49,4932.49,18.28
 A1,2016,11760,Manual,27400,Petrol,30,1.4,9,12.19,11760.0,12143.03,383.03,383.03,3.26
 A3,2017,16100,Manual,28955,Petrol,145,1.4,8,12.96,16100.0,15534.32,-565.68,565.68,3.51
 A3,2019,21880,Automatic,14362,Petrol,145,1.5,6,9.13,21880.0,24061.04,2181.04,2181.04,9.97
 A1,2016,13450,Manual,22652,Diesel,0,1.6,9,15.93,13450.0,11101.88,-2348.12,2348.12,17.46
 Q5,2019,32790,Semi-Auto,84,Diesel,145,2.0,6,8.4,32790.0,36705.79,3915.79,3915.79,11.94
 A1,2013,8609,Manual,43070,Petrol,125,1.4,12,11.5,8609.0,8655.53,46.53,46.53,0.54
 Q3,2015,16200,Automatic,30075,Diesel,160,2.0,10,11.31,16200.0,15655.23,-544.77,544.77,3.36
 A3,2015,11332,Automatic,35622,Diesel,20,1.6,10,15.53,11332.0,11987.16,655.16,655.16,5.78
 Q3,2019,27900,Semi-Auto,3861,Diesel,145,2.0,6,10.71,27900.0,29769.73,1869.73,1869.73,6.7
 Q2,2019,21030,Automatic,1342,Diesel,145,1.6,6,10.54,21030.0,24552.83,3522.83,3522.83,16.75
 A3,2019,25750,Automatic,100,Diesel,145,1.6,6,11.5,25750.0,24165.72,-1584.28,1584.28,6.15
 Q3,2017,19200,Manual,16000,Diesel,145,2.0,8,12.43,19200.0,18954.78,-245.22,245.22,1.28
 A1,2020,19610,Manual,877,Petrol,145,1.0,5,10.71,19610.0,22362.43,2752.43,2752.43,14.04
 TT,2017,18990,Manual,16282,Petrol,150,1.8,8,10.36,18990.0,19515.43,525.43,525.43,2.77
 Q3,2017,20995,Automatic,11000,Petrol,145,2.0,8,9.28,20995.0,23186.91,2191.91,2191.91,10.44
 Q7,2019,52985,Automatic,6423,Diesel,145,3.0,6,7.3,52985.0,49447.04,-3537.96,3537.96,6.68
 A1,2017,13998,Manual,28752,Petrol,150,1.4,8,12.96,13998.0,14258.61,260.61,260.61,1.86
 A3,2017,17875,Semi-Auto,49524,Petrol,30,1.4,8,12.43,17875.0,16742.9,-1132.1,1132.1,6.33
 A6,2019,32326,Automatic,3866,Diesel,145,3.0,6,8.62,32326.0,35100.21,2774.21,2774.21,8.58
 A6,2016,18900,Manual,37848,Diesel,30,2.0,9,13.51,18900.0,15868.49,-3031.51,3031.51,16.04
 A4,2016,14888,Manual,69600,Diesel,30,2.0,9,14.12,14888.0,13887.58,-1000.42,1000.42,6.72
 A1,2017,14495,Manual,25253,Petrol,30,1.4,8,12.43,14495.0,13979.9,-515.1,515.1,3.55
 Q3,2016,18500,Automatic,19126,Petrol,145,1.4,9,10.54,18500.0,17168.29,-1331.71,1331.71,7.2
 Q3,2019,35490,Semi-Auto,2790,Diesel,145,2.0,6,10.03,35490.0,29820.13,-5669.87,5669.87,15.98
 Q3,2014,14599,Manual,33679,Diesel,160,2.0,11,11.09,14599.0,12752.24,-1846.76,1846.76,12.65
 A3,2016,12832,Manual,64278,Diesel,30,2.0,9,14.45,12832.0,13650.96,818.96,818.96,6.38
 A5,2013,10500,Manual,68187,Diesel,125,2.0,12,12.67,10500.0,10735.93,235.93,235.93,2.25
 A4,2019,18998,Manual,3601,Petrol,145,2.0,6,9.13,18998.0,26264.62,7266.62,7266.62,38.25
 A7,2016,22498,Semi-Auto,21023,Diesel,145,3.0,9,11.94,22498.0,23674.24,1176.24,1176.24,5.23
 A5,2018,23498,Manual,11981,Diesel,145,2.0,7,14.45,23498.0,21139.14,-2358.86,2358.86,10.04
 Q3,2020,29995,Manual,1014,Petrol,145,1.5,5,9.0,29995.0,33008.83,3013.83,3013.83,10.05
 Q3,2020,37888,Semi-Auto,6000,Petrol,145,2.0,5,6.75,37888.0,39859.93,1971.93,1971.93,5.2
 A1,2020,22970,Semi-Auto,3515,Petrol,150,1.5,5,9.85,22970.0,28348.82,5378.82,5378.82,23.42
 Q7,2016,34990,Automatic,18578,Diesel,200,3.0,9,10.54,34990.0,31199.79,-3790.21,3790.21,10.83
 A3,2019,23495,Semi-Auto,5000,Petrol,145,1.5,6,9.57,23495.0,25033.82,1538.82,1538.82,6.55
 A1,2020,28950,Automatic,1406,Petrol,145,1.5,5,9.7,28950.0,28250.85,-699.15,699.15,2.42
 A1,2017,11300,Manual,21713,Diesel,0,1.6,8,16.78,11300.0,12799.05,1499.05,1499.05,13.27
 A6,2018,19995,Semi-Auto,28850,Diesel,145,2.0,7,14.12,19995.0,24278.24,4283.24,4283.24,21.42
 A4,2017,16800,Manual,37344,Diesel,30,2.0,8,13.81,16800.0,16099.2,-700.8,700.8,4.17
 Q5,2019,32500,Semi-Auto,5204,Diesel,150,2.0,6,12.19,32500.0,34944.02,2444.02,2444.02,7.52
 A4,2016,14242,Manual,14900,Petrol,125,1.4,9,11.72,14242.0,13852.91,-389.09,389.09,2.73
 A7,2019,37995,Automatic,7656,Diesel,145,3.0,6,8.51,37995.0,37007.45,-987.55,987.55,2.6
 Q8,2019,48022,Automatic,10200,Diesel,145,3.0,6,7.39,48022.0,56462.4,8440.4,8440.4,17.58
 A1,2018,14500,Manual,20000,Petrol,150,1.0,7,14.8,14500.0,14813.83,313.83,313.83,2.16
 A3,2016,17400,Semi-Auto,19856,Petrol,30,1.4,9,12.43,17400.0,14817.84,-2582.16,2582.16,14.84
 Q3,2014,13991,Semi-Auto,50000,Diesel,205,2.0,11,10.54,13991.0,14078.14,87.14,87.14,0.62
 A5,2019,26275,Automatic,16177,Petrol,145,2.0,6,8.75,26275.0,30053.52,3778.52,3778.52,14.38
 A4,2020,30450,Semi-Auto,4500,Petrol,145,2.0,5,8.4,30450.0,35426.51,4976.51,4976.51,16.34
 Q5,2016,26999,Semi-Auto,18850,Diesel,200,2.0,9,10.36,26999.0,21257.16,-5741.84,5741.84,21.27
 A4,2017,15940,Automatic,76000,Diesel,150,2.0,8,14.45,15940.0,17748.22,1808.22,1808.22,11.34
 A3,2020,21995,Manual,5000,Diesel,145,2.0,5,12.43,21995.0,28174.8,6179.8,6179.8,28.1
 A4,2019,31000,Automatic,5000,Diesel,145,2.0,6,10.03,31000.0,25298.91,-5701.09,5701.09,18.39
 A5,2019,30000,Automatic,9333,Petrol,145,2.0,6,8.29,30000.0,30247.23,247.23,247.23,0.82
 Q3,2019,28995,Manual,1853,Diesel,145,2.0,6,9.41,28995.0,26910.64,-2084.36,2084.36,7.19
 A1,2017,19995,Manual,24000,Petrol,150,2.0,8,8.62,19995.0,16376.81,-3618.19,3618.19,18.1
 Q3,2017,22988,Semi-Auto,14950,Petrol,150,2.0,8,9.28,22988.0,23495.91,507.91,507.91,2.21
 Q2,2017,20445,Semi-Auto,12079,Petrol,150,1.4,8,11.94,20445.0,18661.9,-1783.1,1783.1,8.72
 A8,2019,33992,Automatic,16584,Petrol,145,3.0,6,8.29,33992.0,44971.65,10979.65,10979.65,32.3
 A5,2015,16990,Semi-Auto,49112,Diesel,200,3.0,10,9.85,16990.0,18200.05,1210.05,1210.05,7.12
 Q2,2019,24950,Automatic,3555,Petrol,150,1.5,6,9.28,24950.0,26398.79,1448.79,1448.79,5.81
 A5,2018,24985,Automatic,5071,Petrol,145,2.0,7,11.09,24985.0,26119.18,1134.18,1134.18,4.54
 A5,2018,20391,Semi-Auto,17929,Diesel,145,2.0,7,15.53,20391.0,23442.42,3051.42,3051.42,14.96
 A3,2019,18900,Manual,514,Diesel,150,1.6,6,11.31,18900.0,21497.15,2597.15,2597.15,13.74
 A1,2016,12500,Manual,14521,Petrol,30,1.4,9,12.19,12500.0,12279.39,-220.61,220.61,1.76
 A4,2016,12495,Manual,20332,Petrol,125,1.4,9,11.72,12495.0,13777.39,1282.39,1282.39,10.26
 A6,2017,22500,Semi-Auto,16442,Diesel,150,2.0,8,12.43,22500.0,20851.09,-1648.91,1648.91,7.33
 A5,2019,26156,Semi-Auto,12513,Petrol,145,2.0,6,8.75,26156.0,30744.7,4588.7,4588.7,17.54
 A3,2019,20500,Manual,5530,Diesel,145,1.6,6,11.31,20500.0,20609.56,109.56,109.56,0.53
 A3,2017,14990,Manual,24842,Petrol,20,1.0,8,13.22,14990.0,13358.89,-1631.11,1631.11,10.88
 A1,2017,13500,Manual,10959,Petrol,145,1.0,8,14.8,13500.0,12822.66,-677.34,677.34,5.02
 R8,2019,116000,Automatic,2369,Petrol,145,5.2,6,4.97,116000.0,123215.05,7215.05,7215.05,6.22
 A6,2016,16200,Automatic,89334,Diesel,30,3.0,9,13.81,16200.0,21011.82,4811.82,4811.82,29.7
 Q2,2017,19991,Semi-Auto,19001,Diesel,150,2.0,8,12.69,19991.0,19249.71,-741.29,741.29,3.71
 A6,2020,34746,Semi-Auto,2500,Diesel,150,2.0,5,11.09,34746.0,36428.63,1682.63,1682.63,4.84
 A5,2019,27000,Manual,8200,Petrol,145,2.0,6,10.36,27000.0,28147.36,1147.36,1147.36,4.25
 RS5,2019,59450,Semi-Auto,4500,Petrol,145,2.9,6,6.62,59450.0,54787.69,-4662.31,4662.31,7.84
 A4,2016,14898,Manual,39824,Diesel,20,2.0,9,15.53,14898.0,14041.67,-856.33,856.33,5.75
 Q7,2019,46000,Automatic,9159,Diesel,145,3.0,6,7.3,46000.0,49139.45,3139.45,3139.45,6.82
 Q3,2019,25900,Manual,6997,Diesel,150,2.0,6,9.41,25900.0,26300.12,400.12,400.12,1.54
 A5,2019,26990,Automatic,9000,Petrol,145,2.0,6,8.75,26990.0,30365.03,3375.03,3375.03,12.5
 Q7,2016,12500,Semi-Auto,26705,Diesel,200,3.0,9,10.54,12500.0,31571.38,19071.38,19071.38,152.57
 A6,2018,25250,Semi-Auto,25800,Diesel,145,2.0,7,12.96,25250.0,24195.84,-1054.16,1054.16,4.17
 Q2,2019,29900,Automatic,3694,Petrol,145,2.0,6,7.3,29900.0,29632.34,-267.66,267.66,0.9
 Q5,2020,62000,Semi-Auto,5000,Diesel,150,3.0,5,7.15,62000.0,50959.49,-11040.51,11040.51,17.81
 Q3,2017,18298,Semi-Auto,26807,Petrol,145,1.4,8,10.54,18298.0,19956.67,1658.67,1658.67,9.06
 A1,2015,9499,Manual,46526,Petrol,0,1.0,10,14.8,9499.0,9037.63,-461.37,461.37,4.86
 Q2,2019,21902,Semi-Auto,3571,Diesel,145,1.6,6,10.54,21902.0,24577.81,2675.81,2675.81,12.22
 Q2,2019,19995,Manual,4500,Petrol,145,1.0,6,10.36,19995.0,20643.01,648.01,648.01,3.24
 A3,2017,17800,Manual,38555,Diesel,20,1.6,8,15.53,17800.0,14266.96,-3533.04,3533.04,19.85
 A4,2019,25490,Automatic,6000,Diesel,145,2.0,6,11.09,25490.0,25373.93,-116.07,116.07,0.46
 A4,2016,15000,Automatic,37004,Diesel,20,2.0,9,15.53,15000.0,15349.31,349.31,349.31,2.33
 Q5,2020,35000,Semi-Auto,5000,Diesel,145,2.0,5,8.4,35000.0,41824.6,6824.6,6824.6,19.5
 A3,2019,21500,Automatic,3500,Diesel,145,1.6,6,11.5,21500.0,22704.77,1204.77,1204.77,5.6
 A5,2016,18500,Semi-Auto,57000,Petrol,30,2.0,9,11.72,18500.0,18728.07,228.07,228.07,1.23
 A3,2014,9490,Manual,51390,Petrol,125,1.4,11,11.72,9490.0,10459.42,969.42,969.42,10.22
 A3,2015,10999,Manual,30690,Diesel,0,1.6,10,18.28,10999.0,10715.64,-283.36,283.36,2.58
 Q3,2017,19691,Semi-Auto,36852,Diesel,160,2.0,8,11.09,19691.0,20645.29,954.29,954.29,4.85
 A4,2019,26000,Automatic,1000,Diesel,145,2.0,6,10.54,26000.0,26104.07,104.07,104.07,0.4
 Q3,2014,14495,Manual,41800,Diesel,165,2.0,11,10.91,14495.0,12695.84,-1799.16,1799.16,12.41
 A4,2018,31495,Semi-Auto,6763,Petrol,150,3.0,7,8.29,31495.0,29644.07,-1850.93,1850.93,5.88
 Q2,2017,16300,Manual,27661,Diesel,145,1.6,8,14.12,16300.0,15616.88,-683.12,683.12,4.19
 Q3,2017,16300,Manual,26951,Petrol,150,1.4,8,11.31,16300.0,18033.91,1733.91,1733.91,10.64
 Q5,2015,19795,Automatic,33000,Diesel,200,2.0,10,10.36,19795.0,18239.57,-1555.43,1555.43,7.86
 A3,2017,16990,Semi-Auto,8129,Petrol,145,1.5,8,12.43,16990.0,18139.58,1149.58,1149.58,6.77
 Q5,2016,28881,Semi-Auto,26832,Diesel,235,3.0,9,9.41,28881.0,25875.88,-3005.12,3005.12,10.41
 A5,2015,15698,Semi-Auto,35177,Diesel,125,2.0,10,12.96,15698.0,15055.94,-642.06,642.06,4.09
 Q3,2015,16498,Manual,28129,Diesel,125,2.0,10,13.22,16498.0,14453.26,-2044.74,2044.74,12.39
 Q3,2015,17321,Manual,25296,Diesel,145,2.0,10,12.19,17321.0,14433.34,-2887.66,2887.66,16.67
 Q2,2019,22800,Manual,3902,Petrol,145,1.5,6,9.57,22800.0,24176.72,1376.72,1376.72,6.04
 A5,2019,27200,Automatic,500,Petrol,145,2.0,6,8.89,27200.0,31978.08,4778.08,4778.08,17.57
 A3,2014,10999,Manual,33703,Petrol,20,1.4,11,13.22,10999.0,10385.77,-613.23,613.23,5.58
 Q5,2019,43990,Automatic,5401,Diesel,145,2.0,6,7.96,43990.0,33397.17,-10592.83,10592.83,24.08
 Q3,2016,18799,Automatic,44900,Diesel,160,2.0,9,11.09,18799.0,17594.33,-1204.67,1204.67,6.41
 Q3,2014,14995,Semi-Auto,25440,Petrol,150,1.4,11,10.03,14995.0,13659.92,-1335.08,1335.08,8.9
 A3,2013,12695,Manual,31500,Petrol,125,1.4,12,11.72,12695.0,9498.22,-3196.78,3196.78,25.18
 A3,2020,21946,Manual,3000,Diesel,145,1.6,5,11.31,21946.0,25501.21,3555.21,3555.21,16.2
 A3,2017,19498,Manual,20134,Diesel,145,1.6,8,14.8,19498.0,14733.48,-4764.52,4764.52,24.44
 A1,2017,9999,Manual,29155,Diesel,0,1.6,8,16.78,9999.0,12732.88,2733.88,2733.88,27.34
 A4,2016,11500,Manual,56235,Diesel,0,2.0,9,16.34,11500.0,13488.4,1988.4,1988.4,17.29
 A3,2016,11995,Manual,35500,Petrol,20,1.0,9,13.22,11995.0,11561.55,-433.45,433.45,3.61
 A3,2019,22230,Semi-Auto,16161,Diesel,145,1.6,6,11.5,22230.0,22508.53,278.53,278.53,1.25
 A4,2009,7995,Automatic,93000,Petrol,325,3.2,16,6.75,7995.0,10680.69,2685.69,2685.69,33.59
 A4,2016,14495,Automatic,53500,Diesel,20,2.0,9,15.53,14495.0,15250.11,755.11,755.11,5.21
 Q5,2018,33995,Semi-Auto,10252,Petrol,150,2.0,7,8.89,33995.0,32215.98,-1779.02,1779.02,5.23
 A5,2019,30000,Manual,4500,Petrol,145,2.0,6,8.18,30000.0,28041.49,-1958.51,1958.51,6.53
 A5,2012,8975,Manual,70000,Diesel,125,2.0,13,13.22,8975.0,9762.66,787.66,787.66,8.78
 Q3,2019,27000,Semi-Auto,5744,Diesel,145,2.0,6,10.71,27000.0,29562.52,2562.52,2562.52,9.49
 A3,2019,21900,Automatic,6000,Diesel,145,2.0,6,11.31,21900.0,24900.8,3000.8,3000.8,13.7
 A6,2016,17300,Automatic,24421,Diesel,30,2.0,9,13.51,17300.0,17457.86,157.86,157.86,0.91
 A3,2016,8000,Manual,96300,Diesel,20,2.0,9,15.16,8000.0,13530.45,5530.45,5530.45,69.13
 A1,2016,11800,Manual,56603,Petrol,30,1.4,9,12.96,11800.0,12034.87,234.87,234.87,1.99
 A3,2015,13480,Manual,45427,Petrol,125,1.4,10,11.5,13480.0,11735.85,-1744.15,1744.15,12.94
 A4,2019,24500,Manual,5000,Petrol,145,2.0,6,8.89,24500.0,26071.43,1571.43,1571.43,6.41
 Q2,2019,21300,Automatic,2231,Diesel,145,1.6,6,10.54,21300.0,24334.44,3034.44,3034.44,14.25
 Q2,2017,18771,Manual,15888,Petrol,150,1.4,8,11.5,18771.0,16665.96,-2105.04,2105.04,11.21
 A5,2019,29490,Automatic,7500,Petrol,145,2.0,6,9.57,29490.0,30628.32,1138.32,1138.32,3.86
 A1,2018,14990,Manual,10436,Petrol,150,1.4,7,12.19,14990.0,16875.86,1885.86,1885.86,12.58
 Q5,2017,33950,Semi-Auto,30000,Diesel,240,3.0,8,9.28,33950.0,29635.53,-4314.47,4314.47,12.71
 Q5,2019,35495,Semi-Auto,11000,Petrol,145,2.0,6,7.06,35495.0,37796.86,2301.86,2301.86,6.49
 A4,2019,45990,Automatic,5000,Diesel,145,3.0,6,8.62,45990.0,30824.04,-15165.96,15165.96,32.98
 Q2,2019,24998,Semi-Auto,17,Diesel,145,2.0,6,10.54,24998.0,29895.91,4897.91,4897.91,19.59
 Q5,2019,34000,Automatic,5492,Diesel,145,2.0,6,8.4,34000.0,33495.11,-504.89,504.89,1.48
 A3,2017,25650,Automatic,14883,Petrol,145,2.0,8,9.57,25650.0,19769.92,-5880.08,5880.08,22.92
 A3,2019,31500,Automatic,1000,Petrol,145,2.0,6,8.07,31500.0,28532.03,-2967.97,2967.97,9.42
