model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A3,2019,15470,Manual,15649,Petrol,145,1.5,6,9.28,15470.0,20504.13,5034.13,5034.13,32.54
 A4,2012,9500,Manual,62000,Diesel,30,2.0,13,14.45,9500.0,8635.99,-864.01,864.01,9.09
 A3,2019,19888,Automatic,8274,Petrol,145,1.0,6,10.03,19888.0,21470.58,1582.58,1582.58,7.96
 TT,2015,16490,Manual,31321,Petrol,150,2.0,10,10.54,16490.0,15557.2,-932.8,932.8,5.66
 A3,2017,18490,Manual,19948,Petrol,150,1.5,8,11.94,18490.0,17082.0,-1408.0,1408.0,7.61
 A3,2019,33500,Automatic,9784,Petrol,145,2.0,6,7.3,33500.0,26711.79,-6788.21,6788.21,20.26
 TT,2015,17995,Automatic,46000,Petrol,190,2.0,10,9.41,17995.0,16414.62,-1580.38,1580.38,8.78
 A1,2017,11980,Manual,35882,Petrol,150,1.4,8,12.67,11980.0,12891.88,911.88,911.88,7.61
 A4,2020,38534,Semi-Auto,7521,Diesel,145,2.0,5,10.91,38534.0,29548.98,-8985.02,8985.02,23.32
 A3,2017,17450,Manual,27875,Petrol,145,1.4,8,13.22,17450.0,15029.53,-2420.47,2420.47,13.87
 A5,2019,28450,Automatic,6621,Diesel,145,2.0,6,10.36,28450.0,29855.4,1405.4,1405.4,4.94
 Q2,2019,24368,Manual,4502,Diesel,145,1.6,6,10.54,24368.0,21661.42,-2706.58,2706.58,11.11
 A3,2013,11450,Automatic,61400,Petrol,125,1.8,12,11.09,11450.0,10431.44,-1018.56,1018.56,8.9
 TT,2015,13999,Manual,65799,Diesel,20,2.0,10,14.8,13999.0,12869.16,-1129.84,1129.84,8.07
 Q2,2017,20421,Semi-Auto,9534,Petrol,145,1.4,8,11.94,20421.0,20607.72,186.72,186.72,0.91
 A7,2017,23450,Semi-Auto,37000,Diesel,145,3.0,8,13.81,23450.0,22817.81,-632.19,632.19,2.7
 Q5,2019,36990,Semi-Auto,6502,Diesel,145,2.0,6,8.4,36990.0,35062.64,-1927.36,1927.36,5.21
 A5,2019,30709,Semi-Auto,4327,Petrol,145,2.0,6,8.75,30709.0,27751.84,-2957.16,2957.16,9.63
 A1,2016,12991,Manual,30321,Petrol,30,1.4,9,12.96,12991.0,12650.96,-340.04,340.04,2.62
 A1,2016,16490,Semi-Auto,16141,Petrol,30,1.4,9,15.53,16490.0,16503.32,13.32,13.32,0.08
 TT,2007,7850,Manual,50750,Petrol,555,3.2,18,6.03,7850.0,7614.23,-235.77,235.77,3.0
 A1,2013,9480,Manual,33013,Petrol,125,1.4,12,11.72,9480.0,9447.05,-32.95,32.95,0.35
 Q3,2017,21490,Automatic,18438,Petrol,150,1.4,8,10.54,21490.0,20897.28,-592.72,592.72,2.76
 Q2,2017,23500,Semi-Auto,40283,Diesel,145,2.0,8,12.96,23500.0,20266.52,-3233.48,3233.48,13.76
 A4,2016,15500,Manual,35750,Diesel,20,2.0,9,15.93,15500.0,14406.65,-1093.35,1093.35,7.05
 A3,2019,22490,Semi-Auto,5400,Diesel,145,1.6,6,11.5,22490.0,21016.98,-1473.02,1473.02,6.55
 Q5,2019,32500,Semi-Auto,5808,Diesel,145,2.0,6,8.62,32500.0,34312.38,1812.38,1812.38,5.58
 A3,2015,11850,Manual,43988,Petrol,20,1.4,10,13.22,11850.0,12207.76,357.76,357.76,3.02
 A1,2016,12000,Manual,45998,Petrol,30,1.4,9,12.19,12000.0,11893.52,-106.48,106.48,0.89
 A1,2014,10490,Semi-Auto,18753,Petrol,20,1.4,11,13.22,10490.0,12714.19,2224.19,2224.19,21.2
 A3,2019,22992,Automatic,14537,Petrol,145,1.5,6,9.13,22992.0,21822.0,-1170.0,1170.0,5.09
 A6,2016,18498,Manual,31300,Diesel,30,2.0,9,13.51,18498.0,16833.67,-1664.33,1664.33,9.0
 A4,2019,25350,Automatic,8501,Diesel,150,2.0,6,10.91,25350.0,25825.39,475.39,475.39,1.88
 A3,2019,22000,Manual,1500,Petrol,145,2.0,6,10.36,22000.0,22235.0,235.0,235.0,1.07
 A5,2015,13650,Manual,37314,Diesel,145,2.0,10,12.19,13650.0,14722.21,1072.21,1072.21,7.86
 Q7,2019,43930,Automatic,12998,Diesel,150,3.0,6,7.22,43930.0,47943.01,4013.01,4013.01,9.14
 A3,2017,19505,Semi-Auto,18778,Diesel,145,1.6,8,15.53,19505.0,15131.36,-4373.64,4373.64,22.42
 A5,2018,29990,Semi-Auto,34150,Petrol,145,3.0,7,8.07,29990.0,27999.34,-1990.66,1990.66,6.64
 Q2,2019,19498,Manual,10556,Petrol,145,1.5,6,9.41,19498.0,21496.34,1998.34,1998.34,10.25
 Q5,2013,15670,Manual,55215,Petrol,235,2.0,12,8.29,15670.0,13687.2,-1982.8,1982.8,12.65
 A4,2017,18299,Automatic,33130,Diesel,145,2.0,8,14.8,18299.0,16985.31,-1313.69,1313.69,7.18
 A3,2018,26995,Semi-Auto,18207,Petrol,150,2.0,7,9.57,26995.0,26631.69,-363.31,363.31,1.35
 Q2,2020,35495,Semi-Auto,1934,Petrol,145,2.0,5,7.15,35495.0,31711.7,-3783.3,3783.3,10.66
 Q2,2017,17760,Semi-Auto,24354,Diesel,20,1.6,8,15.16,17760.0,22950.02,5190.02,5190.02,29.22
 A5,2019,28991,Automatic,10,Petrol,145,2.0,6,8.89,28991.0,29727.09,736.09,736.09,2.54
 A4,2016,15600,Manual,19825,Diesel,20,2.0,9,15.53,15600.0,16415.82,815.82,815.82,5.23
 Q5,2015,18498,Semi-Auto,48603,Diesel,200,2.0,10,10.36,18498.0,18281.59,-216.41,216.41,1.17
 Q3,2015,18500,Automatic,26240,Diesel,160,2.0,10,11.09,18500.0,17862.6,-637.4,637.4,3.45
 A1,2015,9999,Manual,37847,Petrol,30,1.4,10,12.19,9999.0,11085.08,1086.08,1086.08,10.86
 Q3,2017,19995,Semi-Auto,25400,Petrol,150,1.4,8,10.54,19995.0,20535.23,540.23,540.23,2.7
 A1,2019,19995,Manual,10300,Petrol,150,1.0,6,11.09,19995.0,17637.59,-2357.41,2357.41,11.79
 A3,2016,16495,Manual,21774,Petrol,30,1.4,9,12.96,16495.0,15354.51,-1140.49,1140.49,6.91
 Q7,2020,84990,Semi-Auto,6000,Diesel,150,4.0,5,6.47,84990.0,78717.08,-6272.92,6272.92,7.38
 A4,2017,13888,Manual,30266,Petrol,125,1.4,8,11.72,13888.0,14731.56,843.56,843.56,6.07
 A3,2019,22195,Automatic,6395,Petrol,145,1.5,6,9.13,22195.0,23051.8,856.8,856.8,3.86
 A5,2017,19499,Manual,28015,Diesel,145,2.0,8,14.12,19499.0,20039.28,540.28,540.28,2.77
 Q7,2016,27950,Semi-Auto,67181,Diesel,200,3.0,9,10.54,27950.0,27846.12,-103.88,103.88,0.37
 A3,2011,4395,Manual,132000,Diesel,125,2.0,14,12.43,4395.0,4462.53,67.53,67.53,1.54
 Q2,2020,27591,Semi-Auto,4455,Diesel,150,2.0,5,9.85,27591.0,29891.64,2300.64,2300.64,8.34
 A3,2018,16995,Semi-Auto,30547,Diesel,145,1.6,7,15.53,16995.0,15447.43,-1547.57,1547.57,9.11
 A4,2018,21991,Manual,12956,Petrol,145,1.4,7,11.72,21991.0,18378.51,-3612.49,3612.49,16.43
 A4,2016,15699,Manual,45100,Diesel,30,2.0,9,14.8,15699.0,14833.92,-865.08,865.08,5.51
 Q3,2019,29950,Semi-Auto,14401,Petrol,145,2.0,6,6.97,29950.0,30838.21,888.21,888.21,2.97
 A5,2019,37295,Automatic,3000,Diesel,145,2.0,6,10.03,37295.0,30955.36,-6339.64,6339.64,17.0
 Q3,2018,23490,Manual,9000,Diesel,145,2.0,7,13.22,23490.0,23645.66,155.66,155.66,0.66
 A6,2016,19995,Semi-Auto,18228,Diesel,20,2.0,9,14.12,19995.0,18887.83,-1107.17,1107.17,5.54
 A5,2019,33950,Automatic,112,Petrol,145,2.0,6,8.75,33950.0,27136.36,-6813.64,6813.64,20.07
 A3,2013,12698,Manual,41442,Petrol,125,1.4,12,11.72,12698.0,9402.9,-3295.1,3295.1,25.95
 A6,2015,21698,Semi-Auto,41109,Diesel,200,3.0,10,10.03,21698.0,20565.63,-1132.37,1132.37,5.22
 Q5,2016,19995,Semi-Auto,47026,Diesel,200,2.0,9,10.36,19995.0,20036.76,41.76,41.76,0.21
 A8,2018,33998,Semi-Auto,10249,Diesel,145,3.0,7,11.09,33998.0,38414.72,4416.72,4416.72,12.99
 A3,2015,10249,Manual,54735,Diesel,0,1.6,10,18.28,10249.0,9008.18,-1240.82,1240.82,12.11
 A6,2016,21880,Semi-Auto,15559,Diesel,150,2.0,9,12.43,21880.0,24285.72,2405.72,2405.72,11.0
 A3,2016,13000,Manual,18617,Petrol,20,1.0,9,13.22,13000.0,13684.3,684.3,684.3,5.26
 Q5,2020,43950,Automatic,7791,Diesel,145,3.0,5,7.59,43950.0,56005.6,12055.6,12055.6,27.43
 A3,2017,15980,Manual,46879,Diesel,150,2.0,8,12.67,15980.0,16552.06,572.06,572.06,3.58
 A6,2016,17336,Automatic,62118,Diesel,145,2.0,9,12.43,17336.0,17315.56,-20.44,20.44,0.12
 A1,2016,11645,Manual,20257,Petrol,0,1.0,9,14.8,11645.0,11465.08,-179.92,179.92,1.55
 Q7,2016,48995,Automatic,41032,Diesel,300,4.0,9,8.62,48995.0,40676.44,-8318.56,8318.56,16.98
 Q5,2014,14888,Manual,60173,Diesel,205,2.0,11,10.54,14888.0,14124.18,-763.82,763.82,5.13
 Q7,2019,44500,Automatic,13178,Diesel,145,3.0,6,7.22,44500.0,47747.67,3247.67,3247.67,7.3
 A3,2019,23995,Semi-Auto,2868,Diesel,145,1.6,6,11.5,23995.0,20281.72,-3713.28,3713.28,15.48
 A3,2019,21229,Manual,3771,Diesel,145,1.6,6,11.31,21229.0,20776.87,-452.13,452.13,2.13
 Q5,2016,29470,Semi-Auto,28797,Diesel,240,3.0,9,9.41,29470.0,28867.68,-602.32,602.32,2.04
 A6,2019,28990,Automatic,11000,Diesel,145,2.0,6,11.09,28990.0,28716.41,-273.59,273.59,0.94
 Q7,2013,24490,Semi-Auto,51753,Diesel,305,3.0,12,8.4,24490.0,18301.41,-6188.59,6188.59,25.27
 A5,2019,26990,Semi-Auto,1475,Petrol,145,2.0,6,8.75,26990.0,27819.62,829.62,829.62,3.07
 A1,2016,11760,Manual,27400,Petrol,30,1.4,9,12.19,11760.0,12340.82,580.82,580.82,4.94
 A3,2017,16100,Manual,28955,Petrol,145,1.4,8,12.96,16100.0,15011.31,-1088.69,1088.69,6.76
 A3,2019,21880,Automatic,14362,Petrol,145,1.5,6,9.13,21880.0,21828.29,-51.71,51.71,0.24
 A1,2016,13450,Manual,22652,Diesel,0,1.6,9,15.93,13450.0,10120.38,-3329.62,3329.62,24.76
 Q5,2019,32790,Semi-Auto,84,Diesel,145,2.0,6,8.4,32790.0,37294.2,4504.2,4504.2,13.74
 A1,2013,8609,Manual,43070,Petrol,125,1.4,12,11.5,8609.0,8606.11,-2.89,2.89,0.03
 Q3,2015,16200,Automatic,30075,Diesel,160,2.0,10,11.31,16200.0,17245.02,1045.02,1045.02,6.45
 A3,2015,11332,Automatic,35622,Diesel,20,1.6,10,15.53,11332.0,12005.54,673.54,673.54,5.94
 Q3,2019,27900,Semi-Auto,3861,Diesel,145,2.0,6,10.71,27900.0,30052.91,2152.91,2152.91,7.72
 Q2,2019,21030,Automatic,1342,Diesel,145,1.6,6,10.54,21030.0,22604.87,1574.87,1574.87,7.49
 A3,2019,25750,Automatic,100,Diesel,145,1.6,6,11.5,25750.0,23257.57,-2492.43,2492.43,9.68
 Q3,2017,19200,Manual,16000,Diesel,145,2.0,8,12.43,19200.0,20983.05,1783.05,1783.05,9.29
 A1,2020,19610,Manual,877,Petrol,145,1.0,5,10.71,19610.0,21568.74,1958.74,1958.74,9.99
 TT,2017,18990,Manual,16282,Petrol,150,1.8,8,10.36,18990.0,17691.79,-1298.21,1298.21,6.84
 Q3,2017,20995,Automatic,11000,Petrol,145,2.0,8,9.28,20995.0,24388.94,3393.94,3393.94,16.17
 Q7,2019,52985,Automatic,6423,Diesel,145,3.0,6,7.3,52985.0,46997.08,-5987.92,5987.92,11.3
 A1,2017,13998,Manual,28752,Petrol,150,1.4,8,12.96,13998.0,13192.7,-805.3,805.3,5.75
 A3,2017,17875,Semi-Auto,49524,Petrol,30,1.4,8,12.43,17875.0,16601.16,-1273.84,1273.84,7.13
 A6,2019,32326,Automatic,3866,Diesel,145,3.0,6,8.62,32326.0,37353.14,5027.14,5027.14,15.55
 A6,2016,18900,Manual,37848,Diesel,30,2.0,9,13.51,18900.0,16058.38,-2841.62,2841.62,15.04
 A4,2016,14888,Manual,69600,Diesel,30,2.0,9,14.12,14888.0,12763.89,-2124.11,2124.11,14.27
 A1,2017,14495,Manual,25253,Petrol,30,1.4,8,12.43,14495.0,13467.43,-1027.57,1027.57,7.09
 Q3,2016,18500,Automatic,19126,Petrol,145,1.4,9,10.54,18500.0,19684.74,1184.74,1184.74,6.4
 Q3,2019,35490,Semi-Auto,2790,Diesel,145,2.0,6,10.03,35490.0,31587.52,-3902.48,3902.48,11.0
 Q3,2014,14599,Manual,33679,Diesel,160,2.0,11,11.09,14599.0,15324.52,725.52,725.52,4.97
 A3,2016,12832,Manual,64278,Diesel,30,2.0,9,14.45,12832.0,12262.3,-569.7,569.7,4.44
 A5,2013,10500,Manual,68187,Diesel,125,2.0,12,12.67,10500.0,10377.18,-122.82,122.82,1.17
 A4,2019,18998,Manual,3601,Petrol,145,2.0,6,9.13,18998.0,21619.57,2621.57,2621.57,13.8
 A7,2016,22498,Semi-Auto,21023,Diesel,145,3.0,9,11.94,22498.0,23137.7,639.7,639.7,2.84
 A5,2018,23498,Manual,11981,Diesel,145,2.0,7,14.45,23498.0,22293.04,-1204.96,1204.96,5.13
 Q3,2020,29995,Manual,1014,Petrol,145,1.5,5,9.0,29995.0,29142.9,-852.1,852.1,2.84
 Q3,2020,37888,Semi-Auto,6000,Petrol,145,2.0,5,6.75,37888.0,38675.72,787.72,787.72,2.08
 A1,2020,22970,Semi-Auto,3515,Petrol,150,1.5,5,9.85,22970.0,24365.18,1395.18,1395.18,6.07
 Q7,2016,34990,Automatic,18578,Diesel,200,3.0,9,10.54,34990.0,34769.04,-220.96,220.96,0.63
 A3,2019,23495,Semi-Auto,5000,Petrol,145,1.5,6,9.57,23495.0,23511.37,16.37,16.37,0.07
 A1,2020,28950,Automatic,1406,Petrol,145,1.5,5,9.7,28950.0,23538.56,-5411.44,5411.44,18.69
 A1,2017,11300,Manual,21713,Diesel,0,1.6,8,16.78,11300.0,12410.35,1110.35,1110.35,9.83
 A6,2018,19995,Semi-Auto,28850,Diesel,145,2.0,7,14.12,19995.0,20674.4,679.4,679.4,3.4
 A4,2017,16800,Manual,37344,Diesel,30,2.0,8,13.81,16800.0,17415.34,615.34,615.34,3.66
 Q5,2019,32500,Semi-Auto,5204,Diesel,150,2.0,6,12.19,32500.0,28188.34,-4311.66,4311.66,13.27
 A4,2016,14242,Manual,14900,Petrol,125,1.4,9,11.72,14242.0,14285.97,43.97,43.97,0.31
 A7,2019,37995,Automatic,7656,Diesel,145,3.0,6,8.51,37995.0,43660.1,5665.1,5665.1,14.91
 Q8,2019,48022,Automatic,10200,Diesel,145,3.0,6,7.39,48022.0,53136.24,5114.24,5114.24,10.65
 A1,2018,14500,Manual,20000,Petrol,150,1.0,7,14.8,14500.0,13038.24,-1461.76,1461.76,10.08
 A3,2016,17400,Semi-Auto,19856,Petrol,30,1.4,9,12.43,17400.0,17027.74,-372.26,372.26,2.14
 Q3,2014,13991,Semi-Auto,50000,Diesel,205,2.0,11,10.54,13991.0,15312.6,1321.6,1321.6,9.45
 A5,2019,26275,Automatic,16177,Petrol,145,2.0,6,8.75,26275.0,27079.59,804.59,804.59,3.06
 A4,2020,30450,Semi-Auto,4500,Petrol,145,2.0,5,8.4,30450.0,29940.94,-509.06,509.06,1.67
 Q5,2016,26999,Semi-Auto,18850,Diesel,200,2.0,9,10.36,26999.0,23806.68,-3192.32,3192.32,11.82
 A4,2017,15940,Automatic,76000,Diesel,150,2.0,8,14.45,15940.0,15307.91,-632.09,632.09,3.97
 A3,2020,21995,Manual,5000,Diesel,145,2.0,5,12.43,21995.0,23120.28,1125.28,1125.28,5.12
 A4,2019,31000,Automatic,5000,Diesel,145,2.0,6,10.03,31000.0,27457.14,-3542.86,3542.86,11.43
 A5,2019,30000,Automatic,9333,Petrol,145,2.0,6,8.29,30000.0,29124.84,-875.16,875.16,2.92
 Q3,2019,28995,Manual,1853,Diesel,145,2.0,6,9.41,28995.0,28949.2,-45.8,45.8,0.16
 A1,2017,19995,Manual,24000,Petrol,150,2.0,8,8.62,19995.0,17924.16,-2070.84,2070.84,10.36
 Q3,2017,22988,Semi-Auto,14950,Petrol,150,2.0,8,9.28,22988.0,24235.76,1247.76,1247.76,5.43
 Q2,2017,20445,Semi-Auto,12079,Petrol,150,1.4,8,11.94,20445.0,20507.4,62.4,62.4,0.31
 A8,2019,33992,Automatic,16584,Petrol,145,3.0,6,8.29,33992.0,31933.73,-2058.27,2058.27,6.06
 A5,2015,16990,Semi-Auto,49112,Diesel,200,3.0,10,9.85,16990.0,18870.54,1880.54,1880.54,11.07
 Q2,2019,24950,Automatic,3555,Petrol,150,1.5,6,9.28,24950.0,24977.33,27.33,27.33,0.11
 A5,2018,24985,Automatic,5071,Petrol,145,2.0,7,11.09,24985.0,21560.19,-3424.81,3424.81,13.71
 A5,2018,20391,Semi-Auto,17929,Diesel,145,2.0,7,15.53,20391.0,23206.94,2815.94,2815.94,13.81
 A3,2019,18900,Manual,514,Diesel,150,1.6,6,11.31,18900.0,23172.53,4272.53,4272.53,22.61
 A1,2016,12500,Manual,14521,Petrol,30,1.4,9,12.19,12500.0,13095.23,595.23,595.23,4.76
 A4,2016,12495,Manual,20332,Petrol,125,1.4,9,11.72,12495.0,13427.58,932.58,932.58,7.46
 A6,2017,22500,Semi-Auto,16442,Diesel,150,2.0,8,12.43,22500.0,23952.07,1452.07,1452.07,6.45
 A5,2019,26156,Semi-Auto,12513,Petrol,145,2.0,6,8.75,26156.0,27242.68,1086.68,1086.68,4.15
 A3,2019,20500,Manual,5530,Diesel,145,1.6,6,11.31,20500.0,20397.74,-102.26,102.26,0.5
 A3,2017,14990,Manual,24842,Petrol,20,1.0,8,13.22,14990.0,13456.11,-1533.89,1533.89,10.23
 A1,2017,13500,Manual,10959,Petrol,145,1.0,8,14.8,13500.0,12807.82,-692.18,692.18,5.13
 R8,2019,116000,Automatic,2369,Petrol,145,5.2,6,4.97,116000.0,102758.72,-13241.28,13241.28,11.41
 A6,2016,16200,Automatic,89334,Diesel,30,3.0,9,13.81,16200.0,16276.68,76.68,76.68,0.47
 Q2,2017,19991,Semi-Auto,19001,Diesel,150,2.0,8,12.69,19991.0,20493.67,502.67,502.67,2.51
 A6,2020,34746,Semi-Auto,2500,Diesel,150,2.0,5,11.09,34746.0,35350.96,604.96,604.96,1.74
 A5,2019,27000,Manual,8200,Petrol,145,2.0,6,10.36,27000.0,24006.57,-2993.43,2993.43,11.09
 RS5,2019,59450,Semi-Auto,4500,Petrol,145,2.9,6,6.62,59450.0,54253.83,-5196.17,5196.17,8.74
 A4,2016,14898,Manual,39824,Diesel,20,2.0,9,15.53,14898.0,14329.46,-568.54,568.54,3.82
 Q7,2019,46000,Automatic,9159,Diesel,145,3.0,6,7.3,46000.0,46673.83,673.83,673.83,1.46
 Q3,2019,25900,Manual,6997,Diesel,150,2.0,6,9.41,25900.0,29207.11,3307.11,3307.11,12.77
 A5,2019,26990,Automatic,9000,Petrol,145,2.0,6,8.75,26990.0,28468.62,1478.62,1478.62,5.48
 Q7,2016,12500,Semi-Auto,26705,Diesel,200,3.0,9,10.54,12500.0,32238.33,19738.33,19738.33,157.91
 A6,2018,25250,Semi-Auto,25800,Diesel,145,2.0,7,12.96,25250.0,21762.23,-3487.77,3487.77,13.81
 Q2,2019,29900,Automatic,3694,Petrol,145,2.0,6,7.3,29900.0,28625.74,-1274.26,1274.26,4.26
 Q5,2020,62000,Semi-Auto,5000,Diesel,150,3.0,5,7.15,62000.0,57841.76,-4158.24,4158.24,6.71
 Q3,2017,18298,Semi-Auto,26807,Petrol,145,1.4,8,10.54,18298.0,20536.78,2238.78,2238.78,12.24
 A1,2015,9499,Manual,46526,Petrol,0,1.0,10,14.8,9499.0,9413.28,-85.72,85.72,0.9
 Q2,2019,21902,Semi-Auto,3571,Diesel,145,1.6,6,10.54,21902.0,22773.22,871.22,871.22,3.98
 Q2,2019,19995,Manual,4500,Petrol,145,1.0,6,10.36,19995.0,19680.74,-314.26,314.26,1.57
 A3,2017,17800,Manual,38555,Diesel,20,1.6,8,15.53,17800.0,12837.31,-4962.69,4962.69,27.88
 A4,2019,25490,Automatic,6000,Diesel,145,2.0,6,11.09,25490.0,25171.8,-318.2,318.2,1.25
 A4,2016,15000,Automatic,37004,Diesel,20,2.0,9,15.53,15000.0,14424.51,-575.49,575.49,3.84
 Q5,2020,35000,Semi-Auto,5000,Diesel,145,2.0,5,8.4,35000.0,38664.24,3664.24,3664.24,10.47
 A3,2019,21500,Automatic,3500,Diesel,145,1.6,6,11.5,21500.0,21776.26,276.26,276.26,1.28
 A5,2016,18500,Semi-Auto,57000,Petrol,30,2.0,9,11.72,18500.0,18952.57,452.57,452.57,2.45
 A3,2014,9490,Manual,51390,Petrol,125,1.4,11,11.72,9490.0,10040.33,550.33,550.33,5.8
 A3,2015,10999,Manual,30690,Diesel,0,1.6,10,18.28,10999.0,10437.27,-561.73,561.73,5.11
 Q3,2017,19691,Semi-Auto,36852,Diesel,160,2.0,8,11.09,19691.0,20775.96,1084.96,1084.96,5.51
 A4,2019,26000,Automatic,1000,Diesel,145,2.0,6,10.54,26000.0,29187.37,3187.37,3187.37,12.26
 Q3,2014,14495,Manual,41800,Diesel,165,2.0,11,10.91,14495.0,14465.42,-29.58,29.58,0.2
 A4,2018,31495,Semi-Auto,6763,Petrol,150,3.0,7,8.29,31495.0,28231.66,-3263.34,3263.34,10.36
 Q2,2017,16300,Manual,27661,Diesel,145,1.6,8,14.12,16300.0,16328.76,28.76,28.76,0.18
 Q3,2017,16300,Manual,26951,Petrol,150,1.4,8,11.31,16300.0,18403.52,2103.52,2103.52,12.91
 Q5,2015,19795,Automatic,33000,Diesel,200,2.0,10,10.36,19795.0,19017.45,-777.55,777.55,3.93
 A3,2017,16990,Semi-Auto,8129,Petrol,145,1.5,8,12.43,16990.0,19470.41,2480.41,2480.41,14.6
 Q5,2016,28881,Semi-Auto,26832,Diesel,235,3.0,9,9.41,28881.0,29011.03,130.03,130.03,0.45
 A5,2015,15698,Semi-Auto,35177,Diesel,125,2.0,10,12.96,15698.0,15239.29,-458.71,458.71,2.92
 Q3,2015,16498,Manual,28129,Diesel,125,2.0,10,13.22,16498.0,15491.69,-1006.31,1006.31,6.1
 Q3,2015,17321,Manual,25296,Diesel,145,2.0,10,12.19,17321.0,17027.84,-293.16,293.16,1.69
 Q2,2019,22800,Manual,3902,Petrol,145,1.5,6,9.57,22800.0,22505.55,-294.45,294.45,1.29
 A5,2019,27200,Automatic,500,Petrol,145,2.0,6,8.89,27200.0,28354.65,1154.65,1154.65,4.25
 A3,2014,10999,Manual,33703,Petrol,20,1.4,11,13.22,10999.0,11423.25,424.25,424.25,3.86
 Q5,2019,43990,Automatic,5401,Diesel,145,2.0,6,7.96,43990.0,36793.18,-7196.82,7196.82,16.36
 Q3,2016,18799,Automatic,44900,Diesel,160,2.0,9,11.09,18799.0,17840.47,-958.53,958.53,5.1
 Q3,2014,14995,Semi-Auto,25440,Petrol,150,1.4,11,10.03,14995.0,15389.2,394.2,394.2,2.63
 A3,2013,12695,Manual,31500,Petrol,125,1.4,12,11.72,12695.0,10163.16,-2531.84,2531.84,19.94
 A3,2020,21946,Manual,3000,Diesel,145,1.6,5,11.31,21946.0,21704.07,-241.93,241.93,1.1
 A3,2017,19498,Manual,20134,Diesel,145,1.6,8,14.8,19498.0,14754.6,-4743.4,4743.4,24.33
 A1,2017,9999,Manual,29155,Diesel,0,1.6,8,16.78,9999.0,11684.12,1685.12,1685.12,16.85
 A4,2016,11500,Manual,56235,Diesel,0,2.0,9,16.34,11500.0,12585.8,1085.8,1085.8,9.44
 A3,2016,11995,Manual,35500,Petrol,20,1.0,9,13.22,11995.0,12067.02,72.02,72.02,0.6
 A3,2019,22230,Semi-Auto,16161,Diesel,145,1.6,6,11.5,22230.0,21492.15,-737.85,737.85,3.32
 A4,2009,7995,Automatic,93000,Petrol,325,3.2,16,6.75,7995.0,7176.02,-818.98,818.98,10.24
 A4,2016,14495,Automatic,53500,Diesel,20,2.0,9,15.53,14495.0,13565.22,-929.78,929.78,6.41
 Q5,2018,33995,Semi-Auto,10252,Petrol,150,2.0,7,8.89,33995.0,30459.36,-3535.64,3535.64,10.4
 A5,2019,30000,Manual,4500,Petrol,145,2.0,6,8.18,30000.0,27880.08,-2119.92,2119.92,7.07
 A5,2012,8975,Manual,70000,Diesel,125,2.0,13,13.22,8975.0,9959.47,984.47,984.47,10.97
 Q3,2019,27000,Semi-Auto,5744,Diesel,145,2.0,6,10.71,27000.0,30219.32,3219.32,3219.32,11.92
 A3,2019,21900,Automatic,6000,Diesel,145,2.0,6,11.31,21900.0,21932.84,32.84,32.84,0.15
 A6,2016,17300,Automatic,24421,Diesel,30,2.0,9,13.51,17300.0,17723.69,423.69,423.69,2.45
 A3,2016,8000,Manual,96300,Diesel,20,2.0,9,15.16,8000.0,9688.28,1688.28,1688.28,21.1
 A1,2016,11800,Manual,56603,Petrol,30,1.4,9,12.96,11800.0,12259.12,459.12,459.12,3.89
 A3,2015,13480,Manual,45427,Petrol,125,1.4,10,11.5,13480.0,12058.2,-1421.8,1421.8,10.55
 A4,2019,24500,Manual,5000,Petrol,145,2.0,6,8.89,24500.0,22037.84,-2462.16,2462.16,10.05
 Q2,2019,21300,Automatic,2231,Diesel,145,1.6,6,10.54,21300.0,22760.56,1460.56,1460.56,6.86
 Q2,2017,18771,Manual,15888,Petrol,150,1.4,8,11.5,18771.0,17914.37,-856.63,856.63,4.56
 A5,2019,29490,Automatic,7500,Petrol,145,2.0,6,9.57,29490.0,25710.74,-3779.26,3779.26,12.82
 A1,2018,14990,Manual,10436,Petrol,150,1.4,7,12.19,14990.0,15497.6,507.6,507.6,3.39
 Q5,2017,33950,Semi-Auto,30000,Diesel,240,3.0,8,9.28,33950.0,33453.9,-496.1,496.1,1.46
 Q5,2019,35495,Semi-Auto,11000,Petrol,145,2.0,6,7.06,35495.0,35084.92,-410.08,410.08,1.16
 A4,2019,45990,Automatic,5000,Diesel,145,3.0,6,8.62,45990.0,40238.48,-5751.52,5751.52,12.51
 Q2,2019,24998,Semi-Auto,17,Diesel,145,2.0,6,10.54,24998.0,24289.75,-708.25,708.25,2.83
 Q5,2019,34000,Automatic,5492,Diesel,145,2.0,6,8.4,34000.0,33845.7,-154.3,154.3,0.45
 A3,2017,25650,Automatic,14883,Petrol,145,2.0,8,9.57,25650.0,23928.48,-1721.52,1721.52,6.71
 A3,2019,31500,Automatic,1000,Petrol,145,2.0,6,8.07,31500.0,26653.44,-4846.56,4846.56,15.39
 A4,2019,29750,Semi-Auto,3038,Diesel,145,2.0,6,9.7,29750.0,30393.55,643.55,643.55,2.16
 A3,2016,19495,Semi-Auto,15226,Diesel,125,2.0,9,12.67,19495.0,19685.06,190.06,190.06,0.97
