model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A4,2016,16290,Manual,29760,Diesel,30,2.0,9,14.12,16290.0,15642.15,-647.85,647.85,3.98
 Q3,2020,37990,Semi-Auto,5000,Petrol,145,1.5,5,8.75,37990.0,33519.47,-4470.53,4470.53,11.77
 A8,2018,37970,Semi-Auto,7500,Diesel,145,3.0,7,11.09,37970.0,36736.88,-1233.12,1233.12,3.25
 Q2,2017,15529,Manual,50841,Diesel,145,1.6,8,14.12,15529.0,16612.19,1083.19,1083.19,6.98
 A3,2014,11990,Automatic,73822,Diesel,125,2.0,11,12.67,11990.0,10331.5,-1658.5,1658.5,13.83
 A4,2017,19000,Automatic,21218,Diesel,30,2.0,8,14.45,19000.0,18585.38,-414.62,414.62,2.18
 Q2,2018,22990,Automatic,9231,Petrol,145,1.4,7,11.5,22990.0,21162.69,-1827.31,1827.31,7.95
 A4,2017,18990,Semi-Auto,30417,Diesel,30,2.0,8,13.81,18990.0,18069.47,-920.53,920.53,4.85
 Q5,2019,36900,Semi-Auto,10224,Diesel,145,2.0,6,8.4,36900.0,33404.47,-3495.53,3495.53,9.47
 Q2,2018,19990,Manual,16414,Petrol,145,1.4,7,11.09,19990.0,18821.38,-1168.62,1168.62,5.85
 A5,2019,32990,Automatic,6000,Diesel,145,2.0,6,10.36,32990.0,29170.8,-3819.2,3819.2,11.58
 Q5,2019,33415,Semi-Auto,3390,Diesel,145,2.0,6,8.4,33415.0,34600.81,1185.81,1185.81,3.55
 Q3,2013,10190,Manual,69884,Diesel,145,2.0,12,11.94,10190.0,10275.57,85.57,85.57,0.84
 Q7,2019,43500,Semi-Auto,2977,Diesel,145,3.0,6,7.3,43500.0,47116.14,3616.14,3616.14,8.31
 TT,2016,19999,Manual,41100,Petrol,145,1.8,9,10.36,19999.0,15265.27,-4733.73,4733.73,23.67
 Q2,2019,22997,Manual,6921,Petrol,145,1.0,6,10.36,22997.0,19553.0,-3444.0,3444.0,14.98
 A3,2017,17495,Manual,22000,Petrol,150,1.4,8,13.22,17495.0,15969.79,-1525.21,1525.21,8.72
 Q5,2018,31000,Automatic,16780,Petrol,150,2.0,7,8.89,31000.0,29691.14,-1308.86,1308.86,4.22
 A5,2019,34259,Manual,4587,Petrol,145,2.0,6,8.18,34259.0,27510.86,-6748.14,6748.14,19.7
 A4,2015,11120,Manual,69130,Diesel,0,2.0,10,16.34,11120.0,12072.43,952.43,952.43,8.57
 A4,2012,7500,Manual,94366,Diesel,30,2.0,13,14.12,7500.0,7976.98,476.98,476.98,6.36
 A4,2015,16000,Automatic,35000,Diesel,30,2.0,10,14.8,16000.0,14742.74,-1257.26,1257.26,7.86
 A3,2019,15470,Manual,15649,Petrol,145,1.5,6,9.28,15470.0,20672.96,5202.96,5202.96,33.63
 A4,2012,9500,Manual,62000,Diesel,30,2.0,13,14.45,9500.0,8916.0,-584.0,584.0,6.15
 A3,2019,19888,Automatic,8274,Petrol,145,1.0,6,10.03,19888.0,21936.65,2048.65,2048.65,10.3
 TT,2015,16490,Manual,31321,Petrol,150,2.0,10,10.54,16490.0,15002.95,-1487.05,1487.05,9.02
 A3,2017,18490,Manual,19948,Petrol,150,1.5,8,11.94,18490.0,16734.67,-1755.33,1755.33,9.49
 A3,2019,33500,Automatic,9784,Petrol,145,2.0,6,7.3,33500.0,28972.17,-4527.83,4527.83,13.52
 TT,2015,17995,Automatic,46000,Petrol,190,2.0,10,9.41,17995.0,15999.2,-1995.8,1995.8,11.09
 A1,2017,11980,Manual,35882,Petrol,150,1.4,8,12.67,11980.0,13209.16,1229.16,1229.16,10.26
 A4,2020,38534,Semi-Auto,7521,Diesel,145,2.0,5,10.91,38534.0,30496.61,-8037.39,8037.39,20.86
 A3,2017,17450,Manual,27875,Petrol,145,1.4,8,13.22,17450.0,15704.54,-1745.46,1745.46,10.0
 A5,2019,28450,Automatic,6621,Diesel,145,2.0,6,10.36,28450.0,29129.87,679.87,679.87,2.39
 Q2,2019,24368,Manual,4502,Diesel,145,1.6,6,10.54,24368.0,21590.83,-2777.17,2777.17,11.4
 A3,2013,11450,Automatic,61400,Petrol,125,1.8,12,11.09,11450.0,11409.29,-40.71,40.71,0.36
 TT,2015,13999,Manual,65799,Diesel,20,2.0,10,14.8,13999.0,13938.28,-60.72,60.72,0.43
 Q2,2017,20421,Semi-Auto,9534,Petrol,145,1.4,8,11.94,20421.0,20400.15,-20.85,20.85,0.1
 A7,2017,23450,Semi-Auto,37000,Diesel,145,3.0,8,13.81,23450.0,22341.86,-1108.14,1108.14,4.73
 Q5,2019,36990,Semi-Auto,6502,Diesel,145,2.0,6,8.4,36990.0,33889.95,-3100.05,3100.05,8.38
 A5,2019,30709,Semi-Auto,4327,Petrol,145,2.0,6,8.75,30709.0,28734.1,-1974.9,1974.9,6.43
 A1,2016,12991,Manual,30321,Petrol,30,1.4,9,12.96,12991.0,12596.01,-394.99,394.99,3.04
 A1,2016,16490,Semi-Auto,16141,Petrol,30,1.4,9,15.53,16490.0,15350.95,-1139.05,1139.05,6.91
 TT,2007,7850,Manual,50750,Petrol,555,3.2,18,6.03,7850.0,8352.17,502.17,502.17,6.4
 A1,2013,9480,Manual,33013,Petrol,125,1.4,12,11.72,9480.0,9073.12,-406.88,406.88,4.29
 Q3,2017,21490,Automatic,18438,Petrol,150,1.4,8,10.54,21490.0,19793.14,-1696.86,1696.86,7.9
 Q2,2017,23500,Semi-Auto,40283,Diesel,145,2.0,8,12.96,23500.0,19384.45,-4115.55,4115.55,17.51
 A4,2016,15500,Manual,35750,Diesel,20,2.0,9,15.93,15500.0,15051.89,-448.11,448.11,2.89
 A3,2019,22490,Semi-Auto,5400,Diesel,145,1.6,6,11.5,22490.0,21157.96,-1332.04,1332.04,5.92
 Q5,2019,32500,Semi-Auto,5808,Diesel,145,2.0,6,8.62,32500.0,33076.35,576.35,576.35,1.77
 A3,2015,11850,Manual,43988,Petrol,20,1.4,10,13.22,11850.0,12729.76,879.76,879.76,7.42
 A1,2016,12000,Manual,45998,Petrol,30,1.4,9,12.19,12000.0,11709.14,-290.86,290.86,2.42
 A1,2014,10490,Semi-Auto,18753,Petrol,20,1.4,11,13.22,10490.0,12017.38,1527.38,1527.38,14.56
 A3,2019,22992,Automatic,14537,Petrol,145,1.5,6,9.13,22992.0,22333.14,-658.86,658.86,2.87
 A6,2016,18498,Manual,31300,Diesel,30,2.0,9,13.51,18498.0,16518.49,-1979.51,1979.51,10.7
 A4,2019,25350,Automatic,8501,Diesel,150,2.0,6,10.91,25350.0,24923.85,-426.15,426.15,1.68
 A3,2019,22000,Manual,1500,Petrol,145,2.0,6,10.36,22000.0,20125.67,-1874.33,1874.33,8.52
 A5,2015,13650,Manual,37314,Diesel,145,2.0,10,12.19,13650.0,14480.36,830.36,830.36,6.08
 Q7,2019,43930,Automatic,12998,Diesel,150,3.0,6,7.22,43930.0,46027.19,2097.19,2097.19,4.77
 A3,2017,19505,Semi-Auto,18778,Diesel,145,1.6,8,15.53,19505.0,15723.16,-3781.84,3781.84,19.39
 A5,2018,29990,Semi-Auto,34150,Petrol,145,3.0,7,8.07,29990.0,28398.39,-1591.61,1591.61,5.31
 Q2,2019,19498,Manual,10556,Petrol,145,1.5,6,9.41,19498.0,21980.8,2482.8,2482.8,12.73
 Q5,2013,15670,Manual,55215,Petrol,235,2.0,12,8.29,15670.0,13356.33,-2313.67,2313.67,14.76
 A4,2017,18299,Automatic,33130,Diesel,145,2.0,8,14.8,18299.0,17302.06,-996.94,996.94,5.45
 A3,2018,26995,Semi-Auto,18207,Petrol,150,2.0,7,9.57,26995.0,24469.64,-2525.36,2525.36,9.35
 Q2,2020,35495,Semi-Auto,1934,Petrol,145,2.0,5,7.15,35495.0,33480.82,-2014.18,2014.18,5.67
 Q2,2017,17760,Semi-Auto,24354,Diesel,20,1.6,8,15.16,17760.0,15507.06,-2252.94,2252.94,12.69
 A5,2019,28991,Automatic,10,Petrol,145,2.0,6,8.89,28991.0,30651.51,1660.51,1660.51,5.73
 A4,2016,15600,Manual,19825,Diesel,20,2.0,9,15.53,15600.0,16229.01,629.01,629.01,4.03
 Q5,2015,18498,Semi-Auto,48603,Diesel,200,2.0,10,10.36,18498.0,17884.8,-613.2,613.2,3.31
 Q3,2015,18500,Automatic,26240,Diesel,160,2.0,10,11.09,18500.0,16737.46,-1762.54,1762.54,9.53
 A1,2015,9999,Manual,37847,Petrol,30,1.4,10,12.19,9999.0,10987.08,988.08,988.08,9.88
 Q3,2017,19995,Semi-Auto,25400,Petrol,150,1.4,8,10.54,19995.0,19970.41,-24.59,24.59,0.12
 A1,2019,19995,Manual,10300,Petrol,150,1.0,6,11.09,19995.0,18136.13,-1858.87,1858.87,9.3
 A3,2016,16495,Manual,21774,Petrol,30,1.4,9,12.96,16495.0,15147.11,-1347.89,1347.89,8.17
 Q7,2020,84990,Semi-Auto,6000,Diesel,150,4.0,5,6.47,84990.0,79498.16,-5491.84,5491.84,6.46
 A4,2017,13888,Manual,30266,Petrol,125,1.4,8,11.72,13888.0,14388.85,500.85,500.85,3.61
 A3,2019,22195,Automatic,6395,Petrol,145,1.5,6,9.13,22195.0,23179.1,984.1,984.1,4.43
 A5,2017,19499,Manual,28015,Diesel,145,2.0,8,14.12,19499.0,19115.76,-383.24,383.24,1.97
 Q7,2016,27950,Semi-Auto,67181,Diesel,200,3.0,9,10.54,27950.0,28980.5,1030.5,1030.5,3.69
 A3,2011,4395,Manual,132000,Diesel,125,2.0,14,12.43,4395.0,5844.79,1449.79,1449.79,32.99
 Q2,2020,27591,Semi-Auto,4455,Diesel,150,2.0,5,9.85,27591.0,29054.81,1463.81,1463.81,5.31
 A3,2018,16995,Semi-Auto,30547,Diesel,145,1.6,7,15.53,16995.0,17063.16,68.16,68.16,0.4
 A4,2018,21991,Manual,12956,Petrol,145,1.4,7,11.72,21991.0,17787.81,-4203.19,4203.19,19.11
 A4,2016,15699,Manual,45100,Diesel,30,2.0,9,14.8,15699.0,14514.55,-1184.45,1184.45,7.54
 Q3,2019,29950,Semi-Auto,14401,Petrol,145,2.0,6,6.97,29950.0,31080.72,1130.72,1130.72,3.78
 A5,2019,37295,Automatic,3000,Diesel,145,2.0,6,10.03,37295.0,30450.1,-6844.9,6844.9,18.35
 Q3,2018,23490,Manual,9000,Diesel,145,2.0,7,13.22,23490.0,22144.49,-1345.51,1345.51,5.73
 A6,2016,19995,Semi-Auto,18228,Diesel,20,2.0,9,14.12,19995.0,19647.28,-347.72,347.72,1.74
 A5,2019,33950,Automatic,112,Petrol,145,2.0,6,8.75,33950.0,27996.15,-5953.85,5953.85,17.54
 A3,2013,12698,Manual,41442,Petrol,125,1.4,12,11.72,12698.0,9534.85,-3163.15,3163.15,24.91
 A6,2015,21698,Semi-Auto,41109,Diesel,200,3.0,10,10.03,21698.0,21311.31,-386.69,386.69,1.78
 Q5,2016,19995,Semi-Auto,47026,Diesel,200,2.0,9,10.36,19995.0,19928.82,-66.18,66.18,0.33
 A8,2018,33998,Semi-Auto,10249,Diesel,145,3.0,7,11.09,33998.0,36034.8,2036.8,2036.8,5.99
 A3,2015,10249,Manual,54735,Diesel,0,1.6,10,18.28,10249.0,10096.13,-152.87,152.87,1.49
 A6,2016,21880,Semi-Auto,15559,Diesel,150,2.0,9,12.43,21880.0,20824.41,-1055.59,1055.59,4.82
 A3,2016,13000,Manual,18617,Petrol,20,1.0,9,13.22,13000.0,13264.64,264.64,264.64,2.04
 Q5,2020,43950,Automatic,7791,Diesel,145,3.0,5,7.59,43950.0,50980.87,7030.87,7030.87,16.0
 A3,2017,15980,Manual,46879,Diesel,150,2.0,8,12.67,15980.0,15377.51,-602.49,602.49,3.77
 A6,2016,17336,Automatic,62118,Diesel,145,2.0,9,12.43,17336.0,17892.37,556.37,556.37,3.21
 A1,2016,11645,Manual,20257,Petrol,0,1.0,9,14.8,11645.0,11716.13,71.13,71.13,0.61
 Q7,2016,48995,Automatic,41032,Diesel,300,4.0,9,8.62,48995.0,38884.27,-10110.73,10110.73,20.64
 Q5,2014,14888,Manual,60173,Diesel,205,2.0,11,10.54,14888.0,14450.25,-437.75,437.75,2.94
 Q7,2019,44500,Automatic,13178,Diesel,145,3.0,6,7.22,44500.0,45749.58,1249.58,1249.58,2.81
 A3,2019,23995,Semi-Auto,2868,Diesel,145,1.6,6,11.5,23995.0,21385.41,-2609.59,2609.59,10.88
 A3,2019,21229,Manual,3771,Diesel,145,1.6,6,11.31,21229.0,20864.38,-364.62,364.62,1.72
 Q5,2016,29470,Semi-Auto,28797,Diesel,240,3.0,9,9.41,29470.0,28533.36,-936.64,936.64,3.18
 A6,2019,28990,Automatic,11000,Diesel,145,2.0,6,11.09,28990.0,28252.01,-737.99,737.99,2.55
 Q7,2013,24490,Semi-Auto,51753,Diesel,305,3.0,12,8.4,24490.0,18607.05,-5882.95,5882.95,24.02
 A5,2019,26990,Semi-Auto,1475,Petrol,145,2.0,6,8.75,26990.0,29435.97,2445.97,2445.97,9.06
 A1,2016,11760,Manual,27400,Petrol,30,1.4,9,12.19,11760.0,12329.2,569.2,569.2,4.84
 A3,2017,16100,Manual,28955,Petrol,145,1.4,8,12.96,16100.0,15595.74,-504.26,504.26,3.13
 A3,2019,21880,Automatic,14362,Petrol,145,1.5,6,9.13,21880.0,22342.39,462.39,462.39,2.11
 A1,2016,13450,Manual,22652,Diesel,0,1.6,9,15.93,13450.0,11225.41,-2224.59,2224.59,16.54
 Q5,2019,32790,Semi-Auto,84,Diesel,145,2.0,6,8.4,32790.0,33758.65,968.65,968.65,2.95
 A1,2013,8609,Manual,43070,Petrol,125,1.4,12,11.5,8609.0,8623.03,14.03,14.03,0.16
 Q3,2015,16200,Automatic,30075,Diesel,160,2.0,10,11.31,16200.0,16435.98,235.98,235.98,1.46
 A3,2015,11332,Automatic,35622,Diesel,20,1.6,10,15.53,11332.0,12207.96,875.96,875.96,7.73
 Q3,2019,27900,Semi-Auto,3861,Diesel,145,2.0,6,10.71,27900.0,29557.28,1657.28,1657.28,5.94
 Q2,2019,21030,Automatic,1342,Diesel,145,1.6,6,10.54,21030.0,23355.08,2325.08,2325.08,11.06
 A3,2019,25750,Automatic,100,Diesel,145,1.6,6,11.5,25750.0,21301.73,-4448.27,4448.27,17.27
 Q3,2017,19200,Manual,16000,Diesel,145,2.0,8,12.43,19200.0,19787.72,587.72,587.72,3.06
 A1,2020,19610,Manual,877,Petrol,145,1.0,5,10.71,19610.0,20718.57,1108.57,1108.57,5.65
 TT,2017,18990,Manual,16282,Petrol,150,1.8,8,10.36,18990.0,17801.03,-1188.97,1188.97,6.26
 Q3,2017,20995,Automatic,11000,Petrol,145,2.0,8,9.28,20995.0,24154.7,3159.7,3159.7,15.05
 Q7,2019,52985,Automatic,6423,Diesel,145,3.0,6,7.3,52985.0,46304.58,-6680.42,6680.42,12.61
 A1,2017,13998,Manual,28752,Petrol,150,1.4,8,12.96,13998.0,13225.55,-772.45,772.45,5.52
 A3,2017,17875,Semi-Auto,49524,Petrol,30,1.4,8,12.43,17875.0,17448.55,-426.45,426.45,2.39
 A6,2019,32326,Automatic,3866,Diesel,145,3.0,6,8.62,32326.0,37735.63,5409.63,5409.63,16.73
 A6,2016,18900,Manual,37848,Diesel,30,2.0,9,13.51,18900.0,16018.49,-2881.51,2881.51,15.25
 A4,2016,14888,Manual,69600,Diesel,30,2.0,9,14.12,14888.0,13381.12,-1506.88,1506.88,10.12
 A1,2017,14495,Manual,25253,Petrol,30,1.4,8,12.43,14495.0,13528.06,-966.94,966.94,6.67
 Q3,2016,18500,Automatic,19126,Petrol,145,1.4,9,10.54,18500.0,18553.84,53.84,53.84,0.29
 Q3,2019,35490,Semi-Auto,2790,Diesel,145,2.0,6,10.03,35490.0,30351.14,-5138.86,5138.86,14.48
 Q3,2014,14599,Manual,33679,Diesel,160,2.0,11,11.09,14599.0,13970.35,-628.65,628.65,4.31
 A3,2016,12832,Manual,64278,Diesel,30,2.0,9,14.45,12832.0,11828.73,-1003.27,1003.27,7.82
 A5,2013,10500,Manual,68187,Diesel,125,2.0,12,12.67,10500.0,10058.92,-441.08,441.08,4.2
 A4,2019,18998,Manual,3601,Petrol,145,2.0,6,9.13,18998.0,22568.36,3570.36,3570.36,18.79
 A7,2016,22498,Semi-Auto,21023,Diesel,145,3.0,9,11.94,22498.0,24589.38,2091.38,2091.38,9.3
 A5,2018,23498,Manual,11981,Diesel,145,2.0,7,14.45,23498.0,21877.17,-1620.83,1620.83,6.9
 Q3,2020,29995,Manual,1014,Petrol,145,1.5,5,9.0,29995.0,29090.58,-904.42,904.42,3.02
 Q3,2020,37888,Semi-Auto,6000,Petrol,145,2.0,5,6.75,37888.0,37256.39,-631.61,631.61,1.67
 A1,2020,22970,Semi-Auto,3515,Petrol,150,1.5,5,9.85,22970.0,25130.96,2160.96,2160.96,9.41
 Q7,2016,34990,Automatic,18578,Diesel,200,3.0,9,10.54,34990.0,33142.81,-1847.19,1847.19,5.28
 A3,2019,23495,Semi-Auto,5000,Petrol,145,1.5,6,9.57,23495.0,23248.53,-246.47,246.47,1.05
 A1,2020,28950,Automatic,1406,Petrol,145,1.5,5,9.7,28950.0,25011.36,-3938.64,3938.64,13.6
 A1,2017,11300,Manual,21713,Diesel,0,1.6,8,16.78,11300.0,13004.16,1704.16,1704.16,15.08
 A6,2018,19995,Semi-Auto,28850,Diesel,145,2.0,7,14.12,19995.0,22645.97,2650.97,2650.97,13.26
 A4,2017,16800,Manual,37344,Diesel,30,2.0,8,13.81,16800.0,16413.81,-386.19,386.19,2.3
 Q5,2019,32500,Semi-Auto,5204,Diesel,150,2.0,6,12.19,32500.0,31456.88,-1043.12,1043.12,3.21
 A4,2016,14242,Manual,14900,Petrol,125,1.4,9,11.72,14242.0,13917.22,-324.78,324.78,2.28
 A7,2019,37995,Automatic,7656,Diesel,145,3.0,6,8.51,37995.0,41962.36,3967.36,3967.36,10.44
 Q8,2019,48022,Automatic,10200,Diesel,145,3.0,6,7.39,48022.0,53793.48,5771.48,5771.48,12.02
 A1,2018,14500,Manual,20000,Petrol,150,1.0,7,14.8,14500.0,13651.77,-848.23,848.23,5.85
 A3,2016,17400,Semi-Auto,19856,Petrol,30,1.4,9,12.43,17400.0,16362.35,-1037.65,1037.65,5.96
 Q3,2014,13991,Semi-Auto,50000,Diesel,205,2.0,11,10.54,13991.0,14395.33,404.33,404.33,2.89
 A5,2019,26275,Automatic,16177,Petrol,145,2.0,6,8.75,26275.0,28094.07,1819.07,1819.07,6.92
 A4,2020,30450,Semi-Auto,4500,Petrol,145,2.0,5,8.4,30450.0,31828.21,1378.21,1378.21,4.53
 Q5,2016,26999,Semi-Auto,18850,Diesel,200,2.0,9,10.36,26999.0,22963.42,-4035.58,4035.58,14.95
 A4,2017,15940,Automatic,76000,Diesel,150,2.0,8,14.45,15940.0,15592.44,-347.56,347.56,2.18
 A3,2020,21995,Manual,5000,Diesel,145,2.0,5,12.43,21995.0,23648.34,1653.34,1653.34,7.52
 A4,2019,31000,Automatic,5000,Diesel,145,2.0,6,10.03,31000.0,26937.15,-4062.85,4062.85,13.11
 A5,2019,30000,Automatic,9333,Petrol,145,2.0,6,8.29,30000.0,29908.88,-91.12,91.12,0.3
 Q3,2019,28995,Manual,1853,Diesel,145,2.0,6,9.41,28995.0,26978.51,-2016.49,2016.49,6.95
 A1,2017,19995,Manual,24000,Petrol,150,2.0,8,8.62,19995.0,17816.51,-2178.49,2178.49,10.9
 Q3,2017,22988,Semi-Auto,14950,Petrol,150,2.0,8,9.28,22988.0,23938.05,950.05,950.05,4.13
 Q2,2017,20445,Semi-Auto,12079,Petrol,150,1.4,8,11.94,20445.0,20177.11,-267.89,267.89,1.31
 A8,2019,33992,Automatic,16584,Petrol,145,3.0,6,8.29,33992.0,36893.5,2901.5,2901.5,8.54
 A5,2015,16990,Semi-Auto,49112,Diesel,200,3.0,10,9.85,16990.0,18636.68,1646.68,1646.68,9.69
 Q2,2019,24950,Automatic,3555,Petrol,150,1.5,6,9.28,24950.0,25107.09,157.09,157.09,0.63
 A5,2018,24985,Automatic,5071,Petrol,145,2.0,7,11.09,24985.0,25786.33,801.33,801.33,3.21
 A5,2018,20391,Semi-Auto,17929,Diesel,145,2.0,7,15.53,20391.0,22755.4,2364.4,2364.4,11.6
 A3,2019,18900,Manual,514,Diesel,150,1.6,6,11.31,18900.0,20947.18,2047.18,2047.18,10.83
 A1,2016,12500,Manual,14521,Petrol,30,1.4,9,12.19,12500.0,13140.15,640.15,640.15,5.12
 A4,2016,12495,Manual,20332,Petrol,125,1.4,9,11.72,12495.0,13463.57,968.57,968.57,7.75
 A6,2017,22500,Semi-Auto,16442,Diesel,150,2.0,8,12.43,22500.0,22608.46,108.46,108.46,0.48
 A5,2019,26156,Semi-Auto,12513,Petrol,145,2.0,6,8.75,26156.0,28694.64,2538.64,2538.64,9.71
 A3,2019,20500,Manual,5530,Diesel,145,1.6,6,11.31,20500.0,20401.97,-98.03,98.03,0.48
 A3,2017,14990,Manual,24842,Petrol,20,1.0,8,13.22,14990.0,13975.17,-1014.83,1014.83,6.77
 A1,2017,13500,Manual,10959,Petrol,145,1.0,8,14.8,13500.0,13053.15,-446.85,446.85,3.31
 R8,2019,116000,Automatic,2369,Petrol,145,5.2,6,4.97,116000.0,107095.24,-8904.76,8904.76,7.68
 A6,2016,16200,Automatic,89334,Diesel,30,3.0,9,13.81,16200.0,16510.73,310.73,310.73,1.92
 Q2,2017,19991,Semi-Auto,19001,Diesel,150,2.0,8,12.69,19991.0,19785.73,-205.27,205.27,1.03
 A6,2020,34746,Semi-Auto,2500,Diesel,150,2.0,5,11.09,34746.0,36561.06,1815.06,1815.06,5.22
 A5,2019,27000,Manual,8200,Petrol,145,2.0,6,10.36,27000.0,24057.69,-2942.31,2942.31,10.9
 RS5,2019,59450,Semi-Auto,4500,Petrol,145,2.9,6,6.62,59450.0,52695.68,-6754.32,6754.32,11.36
 A4,2016,14898,Manual,39824,Diesel,20,2.0,9,15.53,14898.0,14606.15,-291.85,291.85,1.96
 Q7,2019,46000,Automatic,9159,Diesel,145,3.0,6,7.3,46000.0,45443.61,-556.39,556.39,1.21
 Q3,2019,25900,Manual,6997,Diesel,150,2.0,6,9.41,25900.0,26420.99,520.99,520.99,2.01
 A5,2019,26990,Automatic,9000,Petrol,145,2.0,6,8.75,26990.0,28298.86,1308.86,1308.86,4.85
 Q7,2016,12500,Semi-Auto,26705,Diesel,200,3.0,9,10.54,12500.0,31716.09,19216.09,19216.09,153.73
 A6,2018,25250,Semi-Auto,25800,Diesel,145,2.0,7,12.96,25250.0,23828.04,-1421.96,1421.96,5.63
 Q2,2019,29900,Automatic,3694,Petrol,145,2.0,6,7.3,29900.0,28343.65,-1556.35,1556.35,5.21
 Q5,2020,62000,Semi-Auto,5000,Diesel,150,3.0,5,7.15,62000.0,55312.65,-6687.35,6687.35,10.79
 Q3,2017,18298,Semi-Auto,26807,Petrol,145,1.4,8,10.54,18298.0,19860.25,1562.25,1562.25,8.54
 A1,2015,9499,Manual,46526,Petrol,0,1.0,10,14.8,9499.0,9906.98,407.98,407.98,4.29
 Q2,2019,21902,Semi-Auto,3571,Diesel,145,1.6,6,10.54,21902.0,22727.62,825.62,825.62,3.77
 Q2,2019,19995,Manual,4500,Petrol,145,1.0,6,10.36,19995.0,19778.1,-216.9,216.9,1.08
 A3,2017,17800,Manual,38555,Diesel,20,1.6,8,15.53,17800.0,13033.34,-4766.66,4766.66,26.78
 A4,2019,25490,Automatic,6000,Diesel,145,2.0,6,11.09,25490.0,24896.77,-593.23,593.23,2.33
 A4,2016,15000,Automatic,37004,Diesel,20,2.0,9,15.53,15000.0,15443.32,443.32,443.32,2.96
 Q5,2020,35000,Semi-Auto,5000,Diesel,145,2.0,5,8.4,35000.0,38231.62,3231.62,3231.62,9.23
 A3,2019,21500,Automatic,3500,Diesel,145,1.6,6,11.5,21500.0,21924.75,424.75,424.75,1.98
 A5,2016,18500,Semi-Auto,57000,Petrol,30,2.0,9,11.72,18500.0,17151.53,-1348.47,1348.47,7.29
 A3,2014,9490,Manual,51390,Petrol,125,1.4,11,11.72,9490.0,10320.4,830.4,830.4,8.75
 A3,2015,10999,Manual,30690,Diesel,0,1.6,10,18.28,10999.0,11190.91,191.91,191.91,1.74
 Q3,2017,19691,Semi-Auto,36852,Diesel,160,2.0,8,11.09,19691.0,20688.44,997.44,997.44,5.07
 A4,2019,26000,Automatic,1000,Diesel,145,2.0,6,10.54,26000.0,27138.1,1138.1,1138.1,4.38
 Q3,2014,14495,Manual,41800,Diesel,165,2.0,11,10.91,14495.0,13728.26,-766.74,766.74,5.29
 A4,2018,31495,Semi-Auto,6763,Petrol,150,3.0,7,8.29,31495.0,29864.9,-1630.1,1630.1,5.18
 Q2,2017,16300,Manual,27661,Diesel,145,1.6,8,14.12,16300.0,16562.84,262.84,262.84,1.61
 Q3,2017,16300,Manual,26951,Petrol,150,1.4,8,11.31,16300.0,17763.22,1463.22,1463.22,8.98
 Q5,2015,19795,Automatic,33000,Diesel,200,2.0,10,10.36,19795.0,18669.18,-1125.82,1125.82,5.69
 A3,2017,16990,Semi-Auto,8129,Petrol,145,1.5,8,12.43,16990.0,18723.49,1733.49,1733.49,10.2
 Q5,2016,28881,Semi-Auto,26832,Diesel,235,3.0,9,9.41,28881.0,28722.09,-158.91,158.91,0.55
 A5,2015,15698,Semi-Auto,35177,Diesel,125,2.0,10,12.96,15698.0,15396.12,-301.88,301.88,1.92
 Q3,2015,16498,Manual,28129,Diesel,125,2.0,10,13.22,16498.0,15786.79,-711.21,711.21,4.31
 Q3,2015,17321,Manual,25296,Diesel,145,2.0,10,12.19,17321.0,16145.62,-1175.38,1175.38,6.79
 Q2,2019,22800,Manual,3902,Petrol,145,1.5,6,9.57,22800.0,22873.96,73.96,73.96,0.32
 A5,2019,27200,Automatic,500,Petrol,145,2.0,6,8.89,27200.0,28008.97,808.97,808.97,2.97
 A3,2014,10999,Manual,33703,Petrol,20,1.4,11,13.22,10999.0,12051.75,1052.75,1052.75,9.57
 Q5,2019,43990,Automatic,5401,Diesel,145,2.0,6,7.96,43990.0,36015.04,-7974.96,7974.96,18.13
 Q3,2016,18799,Automatic,44900,Diesel,160,2.0,9,11.09,18799.0,17259.36,-1539.64,1539.64,8.19
 Q3,2014,14995,Semi-Auto,25440,Petrol,150,1.4,11,10.03,14995.0,14673.65,-321.35,321.35,2.14
 A3,2013,12695,Manual,31500,Petrol,125,1.4,12,11.72,12695.0,9879.18,-2815.82,2815.82,22.18
 A3,2020,21946,Manual,3000,Diesel,145,1.6,5,11.31,21946.0,23252.37,1306.37,1306.37,5.95
 A3,2017,19498,Manual,20134,Diesel,145,1.6,8,14.8,19498.0,14128.85,-5369.15,5369.15,27.54
 A1,2017,9999,Manual,29155,Diesel,0,1.6,8,16.78,9999.0,12556.38,2557.38,2557.38,25.58
 A4,2016,11500,Manual,56235,Diesel,0,2.0,9,16.34,11500.0,13597.84,2097.84,2097.84,18.24
 A3,2016,11995,Manual,35500,Petrol,20,1.0,9,13.22,11995.0,12606.33,611.33,611.33,5.1
 A3,2019,22230,Semi-Auto,16161,Diesel,145,1.6,6,11.5,22230.0,21471.08,-758.92,758.92,3.41
 A4,2009,7995,Automatic,93000,Petrol,325,3.2,16,6.75,7995.0,7845.66,-149.34,149.34,1.87
 A4,2016,14495,Automatic,53500,Diesel,20,2.0,9,15.53,14495.0,14651.78,156.78,156.78,1.08
 Q5,2018,33995,Semi-Auto,10252,Petrol,150,2.0,7,8.89,33995.0,30611.17,-3383.83,3383.83,9.95
